	G48	G99	G40	G27	G42	G63	G73	G8	G49	G74	G88	G45	G21	G28	G30	G29	G39	G62	G77	G5	G22	G24	G2	G26	G75	G9	G32	G1	G95	G11	G13	G15	G58	G47	G4	G51	G71	G89	G44	G16	G100	G3	G97	G7	G52	G41	G37	G59	G70	G46	G33	G72	G65	G18	G50	G17	G10	G53	G61	G35	G68	G79	G83	G31	G23	G34	G90	Time	G94	G36	G78	G87	G60	G80	G84	G91	G76	G86	G57	G20	G81	G93	G6	G55	G56	G66	G12	G54	G43	G85	G82	G96	G98	G38	G64	G69	G25	G92	G19	G14	G67
G11	0.0065672920105801355	0.008501563416339722	0.006812093367195842	0.011010079502664893	0.022162317120192995	0.020321224513883948	0.012334110111342625	0.015395255304472447	0.0069885571708305	0.008318517979596887	0.00575611397768716	0.01198414995144099	0.0078397747727356	0.009513731272481233	0.005451422815444252	0.00882939467549921	0.00943367002351199	0.008774883148558234	0.011136924869922895	0.011104644583189986	0.011337919255586498	0.012542082779832677	0.010389963518531269	0.012655781711602945	0.009559919543459564	0.00892041484501385	0.007914745367674442	0.007638561176426167	0.005759917592767174	0.007408112235685514	0.008324781769568215	0.00808827360867749	0.009899805118276329	0.006947400069424071	0.016865346008629708	0.005420163921380207	0.01542814836465737	0.010654846075117958	0.011229898018961126	0.019358067003857855	0.012600940980459956	0.013343405160609355	0.009090180063720792	0.0078124435327283	0.007478635350114953	0.013135579952871198	0.008840593630678177	0.00807591918351599	0.008187795286655381	0.007134079321692752	0.01041100054540544	0.00930712819381666	0.009040991095086071	0.012130562780445203	0.008367724147111354	0.0072558554579251556	0.009629892729355246	0.008785175131646191	0.007118895479562725	0.011476847951333614	0.006831089559525811	0.008575876498416688	0.006211944655702282	0.0072220514010756685	0.010277348766838987	0.006090196871902531	0.008073427409668557	0.004791192063735732	0.010834023011560933	0.014283105540813175	0.013565984766426353	0.007978506243029109	0.008612490529054079	0.010239682185266231	0.012323241231016895	0.008196953296511635	0.007179450275596962	0.006509904029503984	0.013785612186847393	0.008780084751911155	0.009059991458924449	0.014801156843178313	0.007203242020606518	0.010026780200745145	0.00641219656088955	0.00786601634540347	0.00799695222390491	0.016937277243640365	0.010698259498070843	0.011561991267161389	0.012111389210338648	0.007462310946520236	0.021143172863657793	0.011617812320853469	0.007587216154331751	0.01141363643203603	0.008025722063087971	0.009046845386480146	0.0103923112411482	0.006867576555667054	0.007602463341513217
G12	0.0062287133199101655	0.012475445367601546	0.011069037641337365	0.02264462992374859	0.0074421234239065	0.006735006056002169	0.028091394949323202	0.008499398830861711	0.009177433348057165	0.0038270990999736535	0.0038439834317952615	0.0072717356079665995	0.006889313752686542	0.007159747101075481	0.015137204738980808	0.004876416769898958	0.010636600196129446	0.011337270056328109	0.009926660059737748	0.01118321407392166	0.030142575300275334	0.003948572968083895	0.006528403403195079	0.00814399562903435	0.005424132989918078	0.009129763544738167	0.020183277803911347	0.006581050621143418	0.012685855232265618	0.00804600345871075	0.003649785893520531	0.018839189629434355	0.012848888111897687	0.008994309396491228	0.004266856697649423	0.0043103005802124185	0.0052483586814358	0.005502988253880957	0.008756205325158582	0.008636336064246018	0.0074640737770938805	0.004748601740395368	0.016508266315409983	0.009413517141747995	0.006190525962045247	0.010383916868769686	0.023005052721777625	0.003783290582691331	0.011184787456859099	0.007087405420727804	0.009568897290867618	0.004905135215934592	0.013621336346941352	0.007309095505796826	0.004973419927355151	0.008373952033078034	0.007936807607496321	0.018645255136827944	0.010010577369759124	0.012574054847910004	0.013754163788156002	0.009037509141944941	0.0050934580678955585	0.006056025080263664	0.007341376104891734	0.006604006729038717	0.009207667418578246	0.004783266228788137	0.019971154411138423	0.009761593995386595	0.003987228705273865	0.006854522629783256	0.007910577554789331	0.007611908113903955	0.008388565477262463	0.007025163067218999	0.01234532659259036	0.005999369951486847	0.00634983557354428	0.01165993762274464	0.006751584014838199	0.0052232113568164654	0.006203014635050341	0.0071486877401638225	0.007709240706623817	0.010186873872210105	0.006743093733795227	0.009716385379173327	0.02005296071080905	0.020151670725083937	0.019676556600230363	0.02115106276628766	0.021596720383429684	0.009324176558577988	0.016275586286844123	0.008842802353941312	0.00538930744322457	0.00777414646257227	0.004649646461111803	0.015790770122745938	0.005892598827859011
G13	0.004733303972300522	0.007650185312255307	0.004659531564303074	0.003864703991060592	0.0030892791833893557	0.013374053219068413	0.0049047413642271205	0.003986924774029269	0.007547927467749617	0.018265487329156182	0.002097954128125905	0.005949257203649563	0.011939131291832739	0.031750575475743954	0.014419445028809487	0.00589735531708513	0.007942154121281965	0.008472993010393125	0.0032968939013753662	0.0027718708928705276	0.0038947607761450785	0.0075131179373973695	0.014568231652852197	0.005771425496552043	0.014024653384278708	0.006995484382822194	0.005414112193981222	0.005734430719550581	0.003813262347696147	0.00467126659552818	0.09977115005301437	0.003962301488395532	0.004830626967545377	0.00401261318331277	0.004469637308954611	0.009040920165430873	0.004254768225903753	0.005151111046368988	0.005292563664163436	0.0073146986473741115	0.005626238880434508	0.0031219163534142677	0.00851685528966191	0.011035991099290633	0.016491695284123694	0.007249724262555584	0.024613509551335594	0.004528423899374092	0.01540338533481455	0.00280383165444602	0.003208002739970432	0.0019119135781887865	0.005292443400955694	0.003577452452310728	0.01911336685848381	0.026862026496407492	0.004796205752659561	0.0024708211558033106	0.006620363458184655	0.003575604810155731	0.00475193043292714	0.010275408021169576	0.005104822500366626	0.04965113613447821	0.008830699644463792	0.008184391532860696	0.004325652583256176	0.0045075128100318974	0.004765303600102556	0.004114434975339731	0.011773793793962572	0.007087247755913533	0.014935146917074326	0.0523163456221608	0.03992410963445685	0.004351328946763071	0.010901035229186829	0.006030464037353155	0.0032339927991216475	0.004534656660278763	0.005155523946879086	0.0037563010894961766	0.004528176386951568	0.004657046438730493	0.004970101841988431	0.0030356157094931146	0.005385376191054098	0.007822426622111918	0.013738445261484648	0.004540783134170635	0.007722602036288162	0.0036929420405083344	0.0048223684633781835	0.01889502867745187	0.006656914270800641	0.003960664849644102	0.004718228315584822	0.011385877523200869	0.0037709966890354172	0.0040784960823896715	0.049171993699544045
G14	0.005333646299085038	0.006623102450171941	0.004125047411372223	0.018397722737008394	0.006420220260025845	0.017304316048131225	0.008013737564793618	0.02784618874527372	0.005453341321669112	0.011002098254225464	0.003957873025133993	0.006466502702246718	0.005633079796002988	0.004830245439557263	0.011447954664347363	0.00517095769336362	0.013730308079896987	0.012742467369822475	0.02150178639368866	0.010429875557129853	0.0048755264263936815	0.005707337309201142	0.009276304101799368	0.02176180567396795	0.005046066028896689	0.012803502072716433	0.005896728128349349	0.004788407656915511	0.004228772486038705	0.005495700232451493	0.016452572808423535	0.012175891267402523	0.007255215023456064	0.02299728603494633	0.015765442031048942	0.006432357979878463	0.008407738387947365	0.005927665820148558	0.005860050267570593	0.005315755976779126	0.004488495713173503	0.004160606207060782	0.008534624921148572	0.00972962523851348	0.007060767833104463	0.006660650048366051	0.0061457792112528135	0.006884082139394306	0.012591639765843638	0.03834786016192679	0.039661764377883525	0.004448740772440388	0.00715609424710426	0.008486978428167893	0.013613959375983095	0.012399265474950035	0.011362571876481736	0.006851183318121073	0.006091149094197828	0.004989571373164378	0.0049628899403367805	0.003570843553144115	0.004592503766335502	0.011677136636428626	0.004218572642519011	0.03030336700366273	0.03396609193337266	0.003951603049074844	0.00634631393572152	0.008720353191594013	0.0036923881964804686	0.0060744583898962815	0.005510135573122105	0.0055705689302855636	0.005101415429892765	0.005002510464674327	0.005664770966835388	0.00912267561091023	0.009642111807995284	0.013713115917299122	0.006057508677809878	0.006280148473303566	0.0042123146449129815	0.012012940698922892	0.0062885633137065204	0.008235882200770072	0.005316442066752539	0.007037390834747571	0.0042503499985722904	0.006641238333240358	0.005368000998323767	0.004735994765866531	0.007997096215106608	0.0077001450221568625	0.024346343284494656	0.006602973478663171	0.005255309011834412	0.004823739288937722	0.004296829635605224	0.05595919860082033	0.01261175641031388
G15	0.009112262994394606	0.009495000605953657	0.008305271476077037	0.00988055144982138	0.01807518549491016	0.010313729304439866	0.008302146178353882	0.010126867297984588	0.008287351840293035	0.012890816909052635	0.007662621036962306	0.013863685574653116	0.00815326797968446	0.0077224191497119125	0.0073681953425099485	0.009576649763256218	0.006256041453250026	0.010710228904306599	0.006470222065015907	0.013052303142118022	0.012105390221212067	0.00706517284047765	0.007702489041194001	0.009124352835293444	0.006932229815552516	0.008575605108513795	0.008868090456858605	0.0067442699298356475	0.006397152724485115	0.012025516468276487	0.007811521855125108	0.01621516969948292	0.012121211715396103	0.007807719614451703	0.005565930065169123	0.0066568883207570135	0.014661475690341041	0.012346951448552971	0.007484800669343592	0.006854178268516768	0.01631207337046906	0.028675515402662003	0.007844061614540711	0.010146543695276771	0.011055081241846447	0.012954202305527214	0.008631323195295632	0.007509962168682325	0.009904440710443189	0.00876841003030155	0.007758597207221518	0.009392879965732208	0.007595017291655722	0.014488864688214824	0.011499758919137546	0.009816575368561186	0.008588555233198937	0.00897901357472203	0.0090220710832788	0.011359398791699157	0.012038858552734448	0.006351206662513974	0.010036244768183206	0.009569388337648	0.008587630582197548	0.008917905097981038	0.009374396934715895	0.007385093597095262	0.007675956995428584	0.007501461665335104	0.00828491080477809	0.011502191417579235	0.00892349270242111	0.01266095908095524	0.006786072698253193	0.009072252560261262	0.012850477222255893	0.012285059130815514	0.011218498737346386	0.014134547843987391	0.009200948129385733	0.008556641985373032	0.010570749186557265	0.010858772994899237	0.015040716000559711	0.01833525446355302	0.007663168854959217	0.00772066741300646	0.007739357702574742	0.01022767955472414	0.009558894228447287	0.00669278554179249	0.014386019916639283	0.007251169598577121	0.010757438181403121	0.00816753858340522	0.01058904714116964	0.005436504398741272	0.008356533688621205	0.00861778668519449	0.010122439747878043
G16	0.00750912437827562	0.00442256781558861	0.004567212604559103	0.0032070213307128755	0.007323750494878637	0.007463883405823326	0.010579457413459663	0.0052508623920641635	0.005283390183268306	0.006189285401670267	0.008347342590544416	0.00972541911720617	0.007107623724334564	0.026361492259648213	0.010691107610647706	0.021844894780469127	0.009726015006034592	0.004432942887861131	0.003297601378237128	0.004775264378881326	0.004410633835499058	0.013454607733223496	0.005461532469001278	0.006393504474858323	0.006480777382088581	0.008366717970920855	0.010654948708705403	0.006144982072193789	0.004972990539083167	0.0041921326023049476	0.007117167070823309	0.005976773540337871	0.006828481739729307	0.00867598016984229	0.006635395442477897	0.012965288003300521	0.007075140335213861	0.006534763757092614	0.0147069604183801	0.06119892520174292	0.0061256662602810485	0.004920063823823613	0.023476220531549186	0.00858478656432217	0.00578333471862754	0.00601226710943033	0.008919658222818911	0.005620671610362717	0.0072021631859127576	0.016397855877928295	0.012228244194032954	0.004660180582557366	0.02393570831593676	0.00418118433778584	0.005506159839179292	0.005834768305254455	0.005840525518530232	0.00684265650791033	0.005687089093277445	0.0055025359360072286	0.00507238261847968	0.003980831349163305	0.005086553012584691	0.011841052660770414	0.04736742009400025	0.006347845091332443	0.016974818224846856	0.0035992010145284104	0.004425798823141481	0.004751112234641066	0.007187227609006911	0.005745037762758223	0.003983369883908825	0.008590291464671268	0.019111002686447946	0.004426103564290142	0.016885658046946063	0.047384435860263995	0.007346408576579537	0.0037486281224724397	0.017914989327916363	0.0056335892296165545	0.0050769151097466705	0.008760904690095257	0.0050618912698921536	0.005820806710567685	0.007547926873595932	0.03403400211157826	0.006856668546744839	0.011149827581533355	0.011314210497615919	0.007197161137337564	0.004732011045384199	0.04670738952487378	0.0027990950419728325	0.009273481475865786	0.007014546996025701	0.003888134041334244	0.003535492016838732	0.00424423803608892	0.007965836878028267
G17	0.005199549561934201	0.004410602644231859	0.007738526736590566	0.0036971201414162567	0.004435408714221435	0.0060127744631335986	0.005125137290858102	0.005170180085711254	0.0050148119032175685	0.00558892410889513	0.004211476333255689	0.005024513062264603	0.0387152383803851	0.01675230886368395	0.00694987277651231	0.012941464540746109	0.022019293888805185	0.007733218080435974	0.004075406602989291	0.006574497552070526	0.004119447288335304	0.009089115976769362	0.00471587629088618	0.004827825528279579	0.00288396773323609	0.00473095729159543	0.005027572262375347	0.0062381674859027045	0.008522477521964396	0.003910392486427004	0.035974944510678064	0.005636990982010795	0.004399500633906586	0.008891082616388353	0.005927116061216846	0.006789700776055942	0.007482936044984176	0.0042731789121144515	0.010619473689543775	0.0037519243724328313	0.0075940611814138605	0.006052989607694883	0.00688739569180573	0.009972873302527224	0.00493018532810909	0.030416736427199567	0.05230990893880887	0.005136028108101893	0.04008378201519378	0.008857219153490655	0.015334057343053716	0.007591556468971635	0.007238555961929272	0.005832617643180717	0.010806993370608907	0.05700722824998964	0.003888014048844544	0.005734782908974641	0.004527763299865761	0.0045065633098676835	0.0034354942179662794	0.0122783060530573	0.0035915961297970475	0.07383806105119203	0.006649979777320326	0.0153737323542653	0.0037194221352085965	0.010979594983991156	0.005487887302988693	0.0042308052852970054	0.012405931482772616	0.004709338170914003	0.005839126888116597	0.016562077067372945	0.009063009945499348	0.004902101833280574	0.004179696878390853	0.00435114535892823	0.005159136378018093	0.004672999985185804	0.006390335535421426	0.003762862820367061	0.004161604153263065	0.0061425313126552954	0.005674692259789823	0.004152155648222803	0.003482752822893296	0.0041281114799441515	0.0045779299348940716	0.04534623360500827	0.005234559934396894	0.004869093546008802	0.006662010119705998	0.00932771657780652	0.00604576726509408	0.004261743040311742	0.006048076700366992	0.004174851941608701	0.0040787618922536045	0.01004638645971811	0.02009009311461239
G18	0.007550414133364742	0.01515619965201865	0.006266824753427843	0.009142144043812238	0.012776233721003545	0.007445405152574671	0.009996198003945503	0.006876074435483583	0.00898676748870187	0.005860932659553502	0.010000913554495193	0.010212636803157331	0.011400910099434109	0.010957745821544688	0.011175846918995126	0.0060694159333766744	0.010174312116392997	0.007719303548267919	0.011317847413911331	0.009086160318888883	0.00733877195641188	0.007789855833492359	0.005883632098389243	0.008887058401879547	0.009317653813302143	0.0125118879188719	0.010518442280100643	0.005519712155181733	0.009877888788543907	0.011123397408668807	0.012430689901135177	0.02108116494571827	0.007434577484992091	0.022046347486879416	0.007779980888869667	0.006364039896199797	0.015590003104459557	0.00758973182980664	0.007020778199877917	0.008846242383337928	0.007573904009717605	0.008600461014399841	0.01189898296445402	0.008731807733457166	0.010638162281011516	0.00914037386969143	0.012076749481030071	0.010059318407984038	0.01093136178856183	0.01196720437839314	0.010666207143791524	0.005867973616651505	0.006227288565702498	0.005953976115487366	0.010910543141090308	0.01145531689827842	0.0077412292188921055	0.012245341589106113	0.005623764443184037	0.009155881512144753	0.008758187751075952	0.011085164821004698	0.009016799311994617	0.012326265481173675	0.014362260895949464	0.014522647453194053	0.007257597401460292	0.005677409402482448	0.009388088372289393	0.01491027950492407	0.009319319781922377	0.008432271616643368	0.008757937376557013	0.008784920442927254	0.01404011249349776	0.012915752212434543	0.008420570979806927	0.007071948015072429	0.012450647100730725	0.007917033317354154	0.008629878385554202	0.006427539710781814	0.01777499426338903	0.007757743124446164	0.011844548204632302	0.018201227758572535	0.0065167033890855385	0.004947584387743534	0.01333800667174773	0.010321210581283144	0.009436206812864154	0.010985243307586384	0.008378229946682088	0.010033237078723863	0.010335019321743745	0.008238307917318723	0.010784035201369382	0.011539531299601032	0.0068355877855205424	0.01033102247216114	0.011338937125199339
G19	0.002870505665346012	0.0073763923341487935	0.07372393309965698	0.004100995562611691	0.002661394079758483	0.017209445922670027	0.05268876790074563	0.002948656599333761	0.0022852030553519313	0.002512530014590843	0.00345102738937702	0.008740351111604965	0.004511599900305634	0.0038344051978899713	0.0048484890842333	0.003233130596377681	0.010898755279690173	0.015836891063078284	0.004964894024046222	0.021960671153618577	0.003376884359810324	0.009923808163682742	0.006633496532442879	0.007114000454605877	0.0023705871811304765	0.0032983309663369618	0.002484476120715414	0.002972262172865947	0.014906846612502161	0.0027635691652065407	0.0042171308831157875	0.005659132433053568	0.010702844792836525	0.002800812471319572	0.004647854570436617	0.008167014228719092	0.002452918013967715	0.010603000816470783	0.019557797917542405	0.004018750324920606	0.00945233425543397	0.002763538354700827	0.015947811102148365	0.006136252504820437	0.003939158843377221	0.03826770880273514	0.015120566014818182	0.002083683450835228	0.0034338480272726696	0.008972364887956812	0.013528890664562586	0.004301796506049364	0.002891490077699507	0.002515260599808921	0.0026750464113624037	0.002531188138696247	0.0164592892639786	0.06874660986159659	0.005787649026383814	0.002275873026011326	0.0021697602035611824	0.031495556553381245	0.006876599628868919	0.00299958951648585	0.0025169707744395644	0.005119172641702751	0.003117051632124	0.008925212678726176	0.020752585970544815	0.006498445997846696	0.004036570086384726	0.0028715684369554715	0.0021385931640836315	0.004589068022462005	0.00318935532039047	0.0030714830648142367	0.007314259992368267	0.008854116124241748	0.0033553205850738706	0.00196881840148424	0.0069265379698367525	0.0028139438944793376	0.0025818389961578298	0.002718640941767145	0.00336983253297173	0.0037897686018326816	0.0034180424599873187	0.0054242877524001715	0.040393596905530946	0.0035888495897416703	0.0072866223040929995	0.006343602680305113	0.006405594792001673	0.007141597376171982	0.0032558077322081473	0.003060590266727513	0.003738175952172405	0.025580702703635362	0.1154607350056086	0.0033236570001535016	0.004357558709911086
G20	0.014100433035184757	0.007205912065852209	0.013171500231766279	0.03043046232876566	0.004086012553069218	0.004680520621357658	0.008910514920237943	0.005149914358508658	0.009610315438998396	0.015133815035867212	0.008989186938554055	0.009996310498667024	0.016182627576385687	0.006053135758367237	0.009907576717894955	0.00661633673770428	0.01333726003581989	0.009325673706496736	0.015228675869391363	0.008029953144647365	0.007302375267644574	0.010846194776765369	0.02573453960202145	0.008046691788451027	0.0032835954920044366	0.01803845989414014	0.007819066429390308	0.0043636696554764775	0.006286595072600185	0.005857679781655403	0.011001052817023741	0.007644541062262089	0.006500680253701297	0.015068643174745473	0.009287758271600997	0.005817429384324991	0.005956877577640246	0.00504851122825667	0.008994306062812487	0.007277896297292125	0.017966570180898846	0.005514522262803656	0.008268392719424027	0.012801779687906066	0.01330681401669418	0.005674326970056626	0.012752531233040789	0.005727300047579732	0.006638159856079741	0.019400494850797763	0.01324429904060708	0.006494662232927558	0.018234739561133258	0.010206336665270946	0.010775691173419203	0.010588662492955906	0.0069259649287803475	0.005694439772669798	0.006895493920744836	0.009056634518903213	0.00474476991892853	0.007001506793959612	0.0066426075860711725	0.005038995500728606	0.006870301618743291	0.018626916272966924	0.027156069027409843	0.0057110184338856175	0.010677863455278738	0.008374414616400016	0.009896644506832	0.008243568258426114	0.004307720434662278	0.007152658158657987	0.005336161713218555	0.005663940209832092	0.007892741646282909	0.009400303581259806	0.007682216234060001	0.029811526499651148	0.012538159437931497	0.0071721365451149	0.004773339786255883	0.0249286533277053	0.006229560517518336	0.006455030369615913	0.005214171519963814	0.007213522750018503	0.005943219465357569	0.004975315380033692	0.00887998619961907	0.007549710546119824	0.0066102153036574456	0.006148288887322867	0.019985718084468976	0.007644790088822335	0.0110247831943297	0.007344434153276376	0.008675438637840717	0.021995012199254385	0.009976051542477946
G21	0.005498644435075234	0.004397360871500545	0.01286817909773502	0.009821497393977172	0.006076391798987972	0.0054941646299746984	0.013011759252353278	0.006436028019181256	0.00428806032697384	0.006931322013135673	0.004509927625754666	0.023032291143573594	0.042348689574055985	0.026557252166076156	0.006988854976314632	0.015983004805836278	0.013128250734712245	0.011045661289536707	0.005843261550071258	0.011907753296072169	0.005835161017957512	0.009574199914644256	0.0066410649813536055	0.0036425688044843473	0.004219673999481478	0.006786327787366528	0.0040143025050436735	0.0047546241339142805	0.005415538985610685	0.0072283388313161175	0.014617291017016724	0.004679290745429151	0.005052147645172381	0.007869063112774645	0.012113744106646554	0.007659506317067039	0.004455180126808385	0.009899073848447043	0.011531695935090033	0.008969493889487644	0.009995820698393318	0.003586659276600479	0.008631935653326813	0.010112724342338326	0.007461039873693878	0.02137052044247749	0.04174362108249913	0.0044709261676208565	0.0157676934328088	0.022430382425430054	0.008911257978991154	0.008917049678608416	0.0050096507570463085	0.0048423576162120695	0.006508730395697314	0.025471207930704585	0.00802866016365763	0.0100317869989703	0.0069232722871564	0.005505929605139628	0.006660277843836378	0.010685289998692008	0.005843218976359928	0.05455431792950421	0.004251975314287876	0.006662405576816485	0.013576403170745328	0.004439729741701933	0.005614435640637785	0.005154927739866821	0.004545462996569898	0.00670640427488822	0.0059290279089807005	0.015607886570974488	0.005107906256723633	0.0045381315965852195	0.023936254074924033	0.006446621279660997	0.009662196227238047	0.012325668230093538	0.006333179113439047	0.00452076281353041	0.00788419728424204	0.004095875053179773	0.005557754745366683	0.008246354108593923	0.0042130276980696735	0.006135757683273192	0.004951632711206603	0.03060637334893775	0.005222130145891485	0.0063007659702275206	0.011572370344878574	0.006039717812003042	0.015685357745252638	0.004777129649068777	0.00581399827923116	0.0052326064828597816	0.009572475085089531	0.007840704573514193	0.010301418489673116
G22	0.008098132557840705	0.013418132053717056	0.009024627225068324	0.009144879447579662	0.007632740881786914	0.015785111062783422	0.008198529941457281	0.008204605047659217	0.015416984210988423	0.008127759968268084	0.015005351083668074	0.006133508225487517	0.012880321191745878	0.008208940337904385	0.010518653805181423	0.00872117783591954	0.009431312404411005	0.011745962895389947	0.009283329016154558	0.008679246295490304	0.007696308272950139	0.006731887275066849	0.016170077881209756	0.00876748930253065	0.009201691839928812	0.010651354562974256	0.020447037934318634	0.006673335585413215	0.008647244666549161	0.011411923820500729	0.011263974554366955	0.007775267803711408	0.014684828614686974	0.009842171070577051	0.00882144274456929	0.008450126306173393	0.015841289894234122	0.01242285128193451	0.011101769214235134	0.007702405023000616	0.007178556516893414	0.008755160396364179	0.0081919312116116	0.0088911187578904	0.009110446313931568	0.009453751087594156	0.009755655788798145	0.011332110774306547	0.008660542918281819	0.006973974918533589	0.0068183859582859685	0.006336807702832525	0.007091205015965719	0.007091990558882496	0.010596344741618758	0.00853299003830513	0.011518966822427068	0.009530291923752997	0.009639530172297553	0.008320975928975379	0.011727901302736548	0.008759680812770685	0.01070244482476375	0.007710897803270186	0.006892803749215043	0.010516481545566995	0.008319737009625926	0.004869575594415856	0.012096070250101235	0.009945587921926131	0.010212950035966962	0.008179028790642192	0.01564813888158233	0.00817235932955959	0.008438877472684908	0.0117793051394754	0.01168872976940757	0.014345144546440583	0.01341993794970778	0.014597473023934802	0.006605889017893266	0.01056822432917531	0.010526652076458191	0.007512988328901621	0.009447972296483545	0.010488940677133032	0.00794711399190831	0.010290764429925455	0.012509108828283832	0.009869852241269838	0.013161322903842842	0.008959946234922684	0.007332331718716795	0.008098896756681958	0.010549090968929066	0.008400927677004571	0.009534919766339859	0.008180078895677696	0.009026134785939551	0.007857626892870768	0.013363570742864947
