"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0	0.1935198	0.2279165	0.5365893	0.4882400	0.8600970	0.0483589	0.6912775	0.3955370	0.0228371	0.4928674	0.0460385	0.4093143	0.0268179	0.0312251	0.0105159	0.1727033	0.3553345	0.6596378	0.0943528	0.0006572	0.0757842	0.2244628	0.1060908	0.0839774	0.1105251	0.6954889	0.4628215	0.3440444	0.2326403	0.4691001	0.2305664	0.0431887	0.2360702	0.1269057	0.6682018	0.7579802	0.9257454	0.1291397	0.0841345	0.6965686	0.0323795	0.5967755	0.6939964	0.5397362	0.6707903	0.6757750	0.6669245	0.6891834	0.4217462	0.1410033	0.5799614	0.7106292	0.4129982	0.2984845	0.6145628	0.2759637	0.3003299	0.1825427	0.1156341	0.3601679	0.0239184	0.3019255	0.6698161	0.4640435	0.6114047	0.4431322	0.3381457	0.5170893	0.4955768	0.0313268	0.1705482	0.0136655	0.0434763	0.0731448	0.3876692	0.7304568	0.0111908	0.1531231	0.1229314	0.0336200	0.4592440	0.1099896	0.5909565	0.1472048	0.6061582	0.1797437	0.1829268	0.0967424	0.0450776	0.6721239	0.6937826	0.5149239	0.6651752	0.5432825	0.5177401	0.6735586	0.2929820	0.6430149	0.6285873	0.6823390
100	0.0284074	0.1648274	0.5768639	0.0653522	0.3410281	0.0195476	0.5888680	0.4096886	0.0137134	0.4394867	0.0008719	0.4165594	0.0021850	0.0366187	0.0708935	0.1923872	0.5956216	0.7796672	0.0522443	0.0109645	0.0252223	0.1116472	0.0052289	0.0011204	0.1088812	0.6070731	0.3979824	0.2354280	0.1315390	0.6797792	0.2942352	0.0018319	0.1977269	0.1692274	0.7962151	0.5600359	0.6631121	0.1149592	0.0863413	0.6376292	0.3241618	0.7674972	0.6888637	0.6962104	0.6494136	0.7399717	0.7031322	0.6759256	0.4400105	0.1315588	0.6636526	0.7078136	0.5316565	0.2577485	0.4965084	0.4683472	0.3745694	0.1949901	0.1090264	0.1206851	0.0057556	0.3967851	0.6919162	0.4990636	0.5425697	0.3230729	0.2838902	0.4182131	0.5310045	0.0041364	0.1602168	0.0182191	0.0343179	0.0824198	0.3698704	0.6962234	0.2590574	0.0092479	0.2180841	0.0001228	0.3452230	0.1448911	0.6946497	0.1809109	0.5807521	0.2065194	0.1462209	0.0689730	0.0335270	0.2758732	0.7313255	0.4554920	0.6840702	0.5385412	0.4393265	0.6738912	0.2423661	0.7162709	0.6653062	0.7076980
200	0.0311430	0.0432383	0.6044705	0.0345367	0.3436676	0.0641287	0.6540672	0.3216682	0.0046815	0.5039366	0.0001181	0.6765881	0.0061238	0.0873262	0.1310364	0.3152932	0.6910280	0.7495891	0.0530386	0.0158644	0.0454860	0.1769446	0.0098681	0.0024651	0.1163063	0.6720257	0.4543131	0.1484480	0.1408295	0.5897575	0.2806870	0.0005435	0.2480840	0.0854138	0.6714205	0.5457721	0.6638409	0.0920610	0.0609262	0.6961797	0.2792733	0.7072324	0.7189733	0.5855213	0.6542303	0.6967837	0.6348067	0.5480241	0.4186741	0.2224622	0.8199011	0.7088128	0.5510921	0.2851338	0.5181005	0.2965973	0.2722671	0.3091285	0.0568186	0.1302147	0.0131960	0.3345541	0.6432625	0.6425680	0.5267508	0.3615736	0.3685093	0.4228787	0.4648201	0.0275447	0.1561665	0.0390635	0.0465904	0.0399986	0.3901564	0.6686099	0.1950379	0.0007585	0.1580850	0.0000000	0.3492134	0.1314978	0.5620956	0.2166140	0.6662941	0.2455332	0.1302882	0.1708504	0.0322949	0.2290373	0.7272579	0.4378239	0.7028828	0.4824312	0.3792956	0.7561702	0.3427250	0.6157079	0.7568905	0.7732784
300	0.0087538	0.0453525	0.6191284	0.0355552	0.2118726	0.0979643	0.6979983	0.2590841	0.0047302	0.3719614	0.0000312	0.6629601	0.0009577	0.1171762	0.2621128	0.3606358	0.5655594	0.6663762	0.1098623	0.0526952	0.0343360	0.1305900	0.0147208	0.0039153	0.0669601	0.6735994	0.6901105	0.1430637	0.2106891	0.5105203	0.2795509	0.0001393	0.1710711	0.1238454	0.5946219	0.7180905	0.6451685	0.1022006	0.1009170	0.6570784	0.3401548	0.6798772	0.7511594	0.6504523	0.7291107	0.8263535	0.6986133	0.5980927	0.4232349	0.1752794	0.6958161	0.5109875	0.5766325	0.2184640	0.5417557	0.2687188	0.2513642	0.2692886	0.1307728	0.1426490	0.0113343	0.2968170	0.7183500	0.4936756	0.6226406	0.3819076	0.4578285	0.5303460	0.5352429	0.0239077	0.2214266	0.0209961	0.0438975	0.0603733	0.4230244	0.6983834	0.2141427	0.0033551	0.1562472	0.0029847	0.4694680	0.0794000	0.7314704	0.2249197	0.6156078	0.2239976	0.1449256	0.1165008	0.0179543	0.1866841	0.7164567	0.5476317	0.7766374	0.4432864	0.5133058	0.6094715	0.2445140	0.8373902	0.6373239	0.7217941
400	0.0168048	0.0342494	0.5867651	0.0240176	0.3462002	0.1310405	0.5373859	0.2740464	0.0123663	0.3775906	0.0003438	0.5784020	0.0000000	0.1369711	0.2270649	0.3128630	0.8983129	0.7461751	0.0897580	0.0293101	0.0273816	0.1408923	0.0293013	0.0077082	0.0676274	0.6396488	0.6849736	0.1247097	0.1881893	0.4455313	0.3477683	0.0007110	0.2218457	0.1112226	0.6767832	0.5848571	0.8620944	0.2168632	0.0566303	0.6370023	0.2735038	0.5766611	0.7662548	0.6763352	0.7561412	0.6272627	0.6352513	0.6680322	0.5572709	0.1948139	0.6623156	0.6162593	0.5363843	0.3105168	0.5146146	0.4357272	0.2830153	0.2101124	0.0621123	0.1309057	0.0114452	0.3448482	0.8133075	0.5072645	0.4788049	0.3931026	0.4612430	0.5803742	0.6274831	0.0151899	0.1975859	0.0167780	0.0340224	0.1030471	0.3638827	0.6677223	0.2078906	0.0091071	0.1922423	0.0002753	0.3553140	0.1161732	0.7172217	0.2225926	0.6226372	0.2990667	0.1193259	0.1605268	0.0154676	0.2177129	0.8058505	0.4550341	0.6645058	0.3906949	0.4648267	0.7402832	0.2659299	0.7091896	0.5277581	0.7849589
500	0.0265204	0.0282514	0.5301717	0.0530770	0.2651690	0.1099160	0.7110395	0.3229917	0.0020970	0.3922885	0.0006233	0.5918076	0.0001217	0.1352523	0.2406566	0.3084196	0.7434679	0.6930923	0.1002928	0.0197803	0.0700655	0.1341183	0.0461433	0.0027026	0.0727471	0.8656482	0.4609039	0.1513615	0.1418989	0.5177753	0.2749931	0.0000327	0.2755672	0.0944776	0.8325318	0.7493437	0.6504180	0.1604509	0.0499935	0.6508797	0.2531558	0.6715063	0.7013609	0.8085985	0.7525914	0.7102557	0.6586425	0.6276634	0.4894208	0.1042827	0.6201746	0.6738735	0.5626756	0.2386405	0.4943663	0.2668842	0.3190180	0.1870470	0.0643302	0.1501830	0.0140582	0.4147796	0.6414041	0.4989215	0.4724791	0.4180780	0.3269567	0.4544828	0.4911852	0.0383868	0.1622922	0.0198630	0.0464461	0.0564229	0.3581918	0.6951257	0.2200343	0.0013852	0.1287736	0.0007503	0.5457274	0.0864722	0.6099022	0.1974285	0.5811154	0.2772772	0.1187052	0.1041219	0.0380000	0.2429376	0.6738314	0.4751684	0.6639589	0.5272095	0.5722867	0.5792261	0.3218348	0.6428300	0.6697440	0.6765673
600	0.1607191	0.0973283	0.5596858	0.3171774	0.7111023	0.1086655	0.6590045	0.3757444	0.0252050	0.4036920	0.1204271	0.5027938	0.0216702	0.0659062	0.1331693	0.1912732	0.5514134	0.5781276	0.0977819	0.0137547	0.0375034	0.1351699	0.0342015	0.0704461	0.1663754	0.7884659	0.5055928	0.1805426	0.1826002	0.6162194	0.3546800	0.0284649	0.3191599	0.1397817	0.6969107	0.7738161	0.6596471	0.1209697	0.0356313	0.8229110	0.0726581	0.6321757	0.7234347	0.5302086	0.6960299	0.7254832	0.6194558	0.8022222	0.4409996	0.1886228	0.6889230	0.7061311	0.5157653	0.2075228	0.6217154	0.3329865	0.2641946	0.2645218	0.1195017	0.2359165	0.0165987	0.3662537	0.5995019	0.4783369	0.4083887	0.4394291	0.4357612	0.5003252	0.5023241	0.0112395	0.2276122	0.0075684	0.0403811	0.0827131	0.4457977	0.6452858	0.0297767	0.0582625	0.1562709	0.0273996	0.5357933	0.1041610	0.7297113	0.1840680	0.5421643	0.2544911	0.1372118	0.0716396	0.0499671	0.6345747	0.7100932	0.4966733	0.6049600	0.4729553	0.4808916	0.5833949	0.2631454	0.7235855	0.7781114	0.6920382
700	0.0887200	0.1514297	0.5207614	0.3984908	0.6640496	0.0477816	0.6762270	0.3471969	0.0253553	0.4782296	0.0730302	0.3688504	0.0357195	0.0349221	0.0442233	0.1306853	0.4511314	0.4967835	0.0724252	0.0063303	0.0456014	0.1663619	0.0329849	0.0474465	0.1548460	0.8135093	0.4815346	0.2716008	0.1610386	0.5799416	0.2435297	0.0224753	0.2230959	0.0662780	0.5971363	0.6445665	0.6361513	0.1152932	0.0743087	0.6794084	0.0279557	0.5381795	0.6781638	0.5857248	0.7273787	0.6900480	0.6130774	0.6454506	0.4507984	0.2460453	0.6096163	0.5601498	0.4486161	0.2623826	0.5252525	0.6413205	0.2049133	0.2631347	0.0706943	0.2978333	0.0147724	0.3181199	0.7538513	0.4864525	0.4885290	0.4002559	0.3668569	0.4112417	0.5065417	0.0083305	0.1396170	0.0184442	0.0370435	0.0422299	0.4724173	0.6300386	0.0103568	0.1385467	0.1696321	0.0295693	0.4287155	0.1049679	0.7432899	0.2145002	0.6640104	0.1796296	0.1838521	0.1089853	0.0340978	0.6598915	0.8974212	0.4884975	0.6692544	0.4970585	0.5251665	0.6659011	0.2817269	0.7285058	0.6338100	0.7626395
800	0.1309745	0.2274967	0.5252618	0.3485130	0.8120036	0.0316690	0.6029770	0.4211244	0.0195136	0.4549969	0.0273902	0.2922094	0.0466948	0.0146919	0.0175095	0.1441631	0.3760379	0.6232790	0.1157841	0.0048530	0.0305766	0.1574741	0.1121342	0.0558949	0.1473632	0.6561204	0.5519038	0.3494049	0.1898783	0.6085493	0.2551582	0.0423195	0.1661855	0.1208010	0.5900800	0.6853828	0.7612743	0.1199240	0.0504842	0.7214528	0.0327062	0.6069893	0.7972586	0.5083936	0.5543582	0.7637944	0.6610879	0.6545353	0.5340154	0.1676565	0.7563118	0.7001779	0.5861131	0.2910063	0.6442201	0.3840655	0.1993517	0.3763694	0.1288311	0.2330376	0.0170561	0.3824475	0.7365757	0.4851597	0.4657722	0.4579323	0.2619647	0.5032990	0.4815077	0.0147898	0.2315917	0.0256252	0.0457374	0.0645010	0.3807890	0.5422165	0.0319948	0.1063593	0.1623390	0.0516766	0.4473319	0.1087882	0.7915146	0.1812552	0.6200356	0.1405000	0.1595540	0.0841863	0.0533882	0.6982906	0.6683446	0.5108528	0.6479672	0.3939103	0.5701044	0.5963393	0.2563669	0.6978217	0.6309788	0.6202690
900	0.1192890	0.2226883	0.4871818	0.3156107	0.8967053	0.0584511	0.7267074	0.3612278	0.0057545	0.4983884	0.0116614	0.3524991	0.0245997	0.0115793	0.0030885	0.1317455	0.3554820	0.5833019	0.0441215	0.0017439	0.0469427	0.1573195	0.2017816	0.1661693	0.1416837	0.7307153	0.4095305	0.3660816	0.2089995	0.5816968	0.2130997	0.0123181	0.2390238	0.1279264	0.6486213	0.7059330	0.6844484	0.1168026	0.0625738	0.6811611	0.0400593	0.6240055	0.6493199	0.5822812	0.7190766	0.7034224	0.6238424	0.6854025	0.4672117	0.1643198	0.6842454	0.7739280	0.7035476	0.2291972	0.5036275	0.4567819	0.1666973	0.2290139	0.1067037	0.2432033	0.0147667	0.3003822	0.5503385	0.5809689	0.5168109	0.3265403	0.3976424	0.3849748	0.5407881	0.0167744	0.1657216	0.0131025	0.0475210	0.1015625	0.4232798	0.6014438	0.0163990	0.1334785	0.1324297	0.0480233	0.4895268	0.0798102	0.6513934	0.1852307	0.6258390	0.2107402	0.1169683	0.1540241	0.0565440	0.6617621	0.6405414	0.4804882	0.9879586	0.4424894	0.4872759	0.7220502	0.2643672	0.6845040	0.6636836	0.5988682
1000	0.1526398	0.3026018	0.6060416	0.3596829	0.7098350	0.0442407	0.6597586	0.3410463	0.0329701	0.4924452	0.0316227	0.3211185	0.0166071	0.0093792	0.0109826	0.0812587	0.2998600	0.5420524	0.0317734	0.0019931	0.0405566	0.1392994	0.1034684	0.1822391	0.1614144	0.6351956	0.4299225	0.2750437	0.2152489	0.5591915	0.2107526	0.0129157	0.2888388	0.1231060	0.7384488	0.6653647	0.6910219	0.0921549	0.0443018	0.6275017	0.0702649	0.4820148	0.7981393	0.6582372	0.7759959	0.7737113	0.5370535	0.6804282	0.5355917	0.1557668	0.6650195	0.7170212	0.3801062	0.2891721	0.5710952	0.3750147	0.2976284	0.2851889	0.0844275	0.3303081	0.0061352	0.2923803	0.6116196	0.4717808	0.4859381	0.4173675	0.4084999	0.4273416	0.4856420	0.0225425	0.1614017	0.0259684	0.0200170	0.0346362	0.4570396	0.6548371	0.0119854	0.1230499	0.1722414	0.0196519	0.4140137	0.1202915	0.6913110	0.1758865	0.5893384	0.1938129	0.1665095	0.1144916	0.0321137	0.7068789	0.7722909	0.4060324	0.7741158	0.5848308	0.4212688	0.6598382	0.3117722	0.7203064	0.5304937	0.7052009

0	0.1844943	0.2720024	0.5096548	0.5145602	0.7185488	0.0389404	0.7013440	0.4378134	0.0384154	0.6404583	0.0147730	0.4662187	0.0261538	0.0196201	0.0018960	0.1437645	0.3674472	0.5021758	0.0723980	0.0002195	0.0353172	0.1818125	0.0902209	0.1068022	0.1259421	0.6698163	0.5123616	0.3376084	0.2525396	0.4881448	0.2670264	0.0698460	0.2617726	0.0979498	0.7619717	0.7197001	0.6960959	0.1317202	0.0488247	0.6928854	0.0302807	0.5672696	0.7236924	0.5081706	0.7950018	0.7707972	0.7026712	0.6558393	0.5275919	0.1773626	0.6380248	0.5837427	0.4766533	0.2883757	0.6293807	0.3218301	0.3210930	0.2590036	0.0785366	0.3114993	0.0233025	0.2780451	0.7689549	0.6136299	0.5433681	0.3886121	0.3239504	0.4874967	0.4269319	0.0204276	0.2252891	0.0261813	0.0662777	0.0814365	0.5390163	0.7046044	0.0147437	0.1446328	0.1662102	0.0632671	0.4230369	0.1411477	0.6220838	0.1590905	0.6411329	0.1402779	0.2287683	0.1136676	0.0545061	0.6390871	0.6246709	0.5836015	0.6473050	0.5460684	0.6540885	0.6847578	0.2846580	0.7832701	0.5734820	0.8182240
100	0.1903571	0.2858458	0.5000071	0.3386183	0.7560996	0.0592604	0.8181393	0.6656875	0.0206219	0.4819006	0.0062063	0.3640152	0.0033376	0.2648224	0.0002365	0.0972098	0.3128896	0.5919957	0.0237756	0.0050215	0.3270825	0.2263244	0.0658887	0.0866022	0.1113774	0.6439590	0.6469778	0.1005237	0.1748145	0.5470459	0.2672711	0.0172564	0.0440642	0.0422263	0.7187629	0.6907981	0.6732822	0.0849556	0.7522434	0.5788050	0.4975188	0.6071387	0.4352577	0.5538600	0.5891728	0.7142224	0.6360311	0.6004286	0.5226563	0.1616519	0.5236499	0.6509755	0.3780401	0.1768858	0.7492949	0.1186130	0.3451095	0.2790405	0.1074182	0.2365193	0.0247645	0.2931674	0.7043829	0.5626636	0.5731874	0.3814913	0.3632706	0.5030185	0.5083403	0.0316156	0.1858562	0.0009967	0.0061624	0.0637729	0.3933934	0.7118598	0.5309997	0.0770375	0.1117208	0.0420864	0.4114961	0.0084238	0.6827773	0.1196977	0.5223057	0.0245691	0.0681617	0.1032698	0.0235253	0.1957745	0.7596620	0.6127908	0.5138144	0.3781372	0.3828260	0.7201956	0.3114436	0.3477477	0.4765662	0.6812531
200	0.2006026	0.2647110	0.5203777	0.5050246	0.5380812	0.0384949	0.6731551	0.6463498	0.0472300	0.4475293	0.0092074	0.3170894	0.0004133	0.2773942	0.0177590	0.1111370	0.3408420	0.5733607	0.0009581	0.0005493	0.4145285	0.1838933	0.0017096	0.0369744	0.1274469	0.7032198	0.5203603	0.0730955	0.1594695	0.4573716	0.2837875	0.0305928	0.0194743	0.0157765	0.5758773	0.6468176	0.7262523	0.1159293	0.6951585	0.6746449	0.5143909	0.7025619	0.6744862	0.5302530	0.6423426	0.7500333	0.7821214	0.7056552	0.4849617	0.1455873	0.6731342	0.6792116	0.4152076	0.0915173	0.6161981	0.0994866	0.3261691	0.2128827	0.0691897	0.2678189	0.0125367	0.2874979	0.7199208	0.6121552	0.5652252	0.3871106	0.4219331	0.4735113	0.5186682	0.0265207	0.1856137	0.0012971	0.0008263	0.0414158	0.3103826	0.5764307	0.5354408	0.0936833	0.1364847	0.0360901	0.2972994	0.0031191	0.8167822	0.1022907	0.6272572	0.0001558	0.0460219	0.0754453	0.0077055	0.2421864	0.8129582	0.7036116	0.5355955	0.2877476	0.4014867	0.7026838	0.3340333	0.3646720	0.2743001	0.6245694
300	0.1827323	0.3999039	0.5963173	0.3669373	0.7370540	0.0548888	0.6064000	0.6099071	0.0233035	0.5125961	0.0162205	0.3309348	0.0006413	0.2661762	0.0019484	0.1397119	0.4127010	0.6477252	0.0011165	0.0029143	0.4920293	0.1899908	0.0012306	0.0400154	0.1414510	0.5995062	0.4737627	0.0574550	0.1974412	0.4749415	0.2628693	0.0127056	0.0141639	0.0295695	0.6690688	0.6859653	0.7183252	0.0803023	0.6658433	0.5300512	0.4989045	0.6028368	0.6328628	0.6233895	0.7166403	0.6418375	0.7096946	0.7442364	0.5052200	0.1418638	0.6030348	0.6882670	0.5088714	0.0838883	0.6721120	0.0988049	0.2263215	0.2056869	0.0908578	0.2984575	0.0153010	0.3085019	0.6245858	0.5573030	0.5275478	0.3249324	0.4738442	0.4920558	0.4963870	0.0135477	0.2807123	0.0019831	0.0005787	0.0776533	0.4452383	0.6914094	0.6876908	0.1291602	0.1607277	0.0365604	0.1900340	0.0016038	0.6513540	0.1068043	0.5370760	0.0000000	0.0572145	0.0933816	0.0131494	0.2202221	0.7644284	0.6099310	0.6181520	0.3444248	0.5209677	0.7150146	0.2529961	0.4067494	0.2982896	0.7980771
400	0.1265469	0.3022311	0.6047079	0.4235462	0.6304278	0.0581267	0.7728119	0.6877106	0.0128416	0.5388594	0.0168793	0.4165154	0.0003420	0.1796539	0.0206719	0.1020998	0.3837974	0.4875260	0.0022498	0.0000000	0.4315586	0.1669276	0.0061139	0.0663935	0.1437418	0.6835557	0.6782313	0.0355410	0.1778402	0.4570172	0.2392771	0.0356658	0.0298985	0.0335368	0.7261684	0.6708852	0.7213510	0.0888538	0.7686839	0.5881178	0.5744108	0.6909127	0.5560375	0.5407891	0.7866893	0.8004389	0.7735834	0.7134185	0.4223833	0.1227402	0.7181220	0.6445952	0.5202363	0.1431489	0.7316924	0.1614287	0.2061277	0.2392258	0.0911074	0.2841975	0.0153895	0.3416190	0.7198609	0.6231968	0.5309247	0.3255618	0.3857680	0.4465462	0.5286490	0.0169810	0.1642231	0.0014381	0.0109034	0.0251221	0.3792809	0.8899226	0.6358915	0.2085785	0.1102614	0.0074620	0.1846387	0.0136804	0.6346162	0.1616105	0.6088588	0.0003600	0.0795020	0.0858209	0.0047313	0.1884383	0.7866553	0.6243137	0.6823845	0.3941393	0.3927010	0.7947291	0.3676539	0.2931843	0.2698611	0.5436005
500	0.1564843	0.2672239	0.4317087	0.4530077	0.6616397	0.0521002	0.6378837	0.5766886	0.0281708	0.5333768	0.0280798	0.3766282	0.0008084	0.2547078	0.0080288	0.0926476	0.3753232	0.5974334	0.0006490	0.0013618	0.4419435	0.1815393	0.0055519	0.0729301	0.1835974	0.6451279	0.5423049	0.0093163	0.2436703	0.4337919	0.2886791	0.0242408	0.0103170	0.0454301	0.7418633	0.7027183	0.7310950	0.1943582	0.6568682	0.4866435	0.6338135	0.6158319	0.6824163	0.5321940	0.6769806	0.6728487	0.5569320	0.6527441	0.4596028	0.1801286	0.6629354	0.7247953	0.6149103	0.1402739	0.6524695	0.0861138	0.2220598	0.2273935	0.1404230	0.3283780	0.0220326	0.3673804	0.8685333	0.6015494	0.6366428	0.2760497	0.4508987	0.4280733	0.6246559	0.0279570	0.1727397	0.0018237	0.0104845	0.0452508	0.3400114	0.7337747	0.6384155	0.0819369	0.0836992	0.0135002	0.1764039	0.0385693	0.6600269	0.1071181	0.5399751	0.0001120	0.0442087	0.1166381	0.0032669	0.2929207	0.5478342	0.7377421	0.5730585	0.4107483	0.5510288	0.7614286	0.2262598	0.3784630	0.3550870	0.5905924
600	0.1158458	0.2592420	0.5975395	0.3670054	0.7169393	0.0443927	0.7253018	0.5486224	0.0196426	0.6107524	0.0193819	0.5374315	0.0321305	0.0565285	0.0109333	0.1001144	0.4247741	0.5114975	0.0498644	0.0004950	0.0636120	0.1746195	0.0399346	0.0485871	0.1343194	0.6983146	0.6492274	0.1589536	0.1839491	0.5570271	0.3138188	0.0369461	0.2400204	0.0998716	0.7513008	0.6696222	0.6683775	0.1523801	0.0780434	0.7028715	0.0694492	0.6744408	0.5981003	0.4976435	0.5469670	0.7476030	0.7531707	0.7056178	0.4140286	0.1443890	0.7325649	0.6576663	0.4597167	0.2481582	0.5564269	0.3369516	0.2126513	0.3096857	0.1402072	0.2264547	0.0073866	0.3018156	0.6778753	0.4846197	0.6089984	0.2889058	0.4324101	0.4681956	0.5819208	0.0236467	0.1753005	0.0576463	0.0384120	0.0970163	0.3954853	0.6448291	0.0797839	0.1118551	0.1511842	0.0435167	0.1841338	0.2283125	0.7687570	0.1091257	0.6741968	0.2063064	0.1067728	0.0946763	0.0395444	0.6218935	0.7271374	0.4803940	0.6118854	0.4385187	0.5227244	0.6474045	0.2503422	0.6596367	0.5058142	0.7270789
700	0.1694777	0.2573961	0.6433727	0.4369241	0.6005744	0.0461499	0.6917625	0.3613279	0.0089805	0.5433444	0.0380804	0.3445694	0.0616008	0.0425933	0.0091449	0.1522595	0.4182538	0.5302639	0.0583940	0.0061736	0.0342896	0.1642347	0.1189372	0.1046659	0.1128082	0.7500863	0.5670818	0.3719638	0.1840477	0.4293654	0.2286097	0.0278423	0.2297176	0.1825116	0.6978549	0.7801510	0.6041578	0.1063030	0.0491741	0.7145268	0.0691826	0.6723196	0.6477874	0.5198694	0.7722571	0.6426071	0.6466773	0.6740673	0.4682611	0.1851648	0.5965458	0.7740554	0.6757821	0.3117981	0.5495338	0.4500630	0.3442468	0.3282287	0.0819781	0.2118498	0.0184481	0.2530750	0.6459929	0.5019756	0.5174247	0.2451286	0.4280380	0.4868864	0.5272238	0.0244013	0.1682422	0.0158057	0.0515222	0.0845994	0.4566466	0.5861051	0.0295141	0.1155557	0.1456899	0.0498859	0.4468858	0.1578820	0.6359718	0.1109811	0.5930799	0.1983315	0.0894392	0.0646004	0.0352476	0.6938814	0.7383312	0.3969697	0.6168634	0.4073449	0.5003161	0.5951299	0.2269567	0.7593064	0.5489164	0.7706603
800	0.1326189	0.2603751	0.4864188	0.4723057	0.6844862	0.0715838	0.7759744	0.4426758	0.0033912	0.6355167	0.0173484	0.4376251	0.0338822	0.0399784	0.0258128	0.1693387	0.4172658	0.5133442	0.0710771	0.0024804	0.0328170	0.1385252	0.1896315	0.1555471	0.1335356	0.6162622	0.4591350	0.4736163	0.1887903	0.4926427	0.1427559	0.0093539	0.2086307	0.0968245	0.7120124	0.8018093	0.6384214	0.0964566	0.1237949	0.7816279	0.0375470	0.7244476	0.7457909	0.6336932	0.6414470	0.6024580	0.6427847	0.5880546	0.4488490	0.2033448	0.6498217	0.7912785	0.3841538	0.2440900	0.4562735	0.4071022	0.3122779	0.2858281	0.0923479	0.2764274	0.0201700	0.3004918	0.6796746	0.5616682	0.5971997	0.3454088	0.3708962	0.5372838	0.5707739	0.0437062	0.1512063	0.0267043	0.0572075	0.0922954	0.4094540	0.6608922	0.0124425	0.0966591	0.1426511	0.0356637	0.4060475	0.1156486	0.6166185	0.1608376	0.5379211	0.1775822	0.1571885	0.1374014	0.0437905	0.7105723	0.7108417	0.4861382	0.7291013	0.4343599	0.5150873	0.7163730	0.3317841	0.6815665	0.6897310	0.8289426
900	0.1260998	0.2943924	0.6685295	0.3782257	0.7171417	0.0693402	0.6519593	0.4495029	0.0243730	0.5246499	0.0231066	0.4149516	0.0139497	0.0090155	0.0199824	0.1662211	0.3056207	0.5167972	0.1022479	0.0002283	0.0482334	0.1631200	0.2255442	0.1195314	0.1427084	0.7417016	0.6134525	0.3177723	0.2144096	0.4978384	0.2678016	0.0252438	0.2512830	0.1027949	0.5862942	0.7046327	0.7115260	0.0861953	0.1129391	0.6762496	0.0430363	0.6807654	0.7228096	0.5553916	0.6906204	0.6379652	0.6362770	0.7401238	0.5201115	0.1793710	0.7129867	0.5122834	0.4611649	0.2347179	0.5820569	0.2466066	0.2150963	0.3189324	0.1297239	0.3070176	0.0335034	0.2504585	0.7333582	0.5209083	0.5057411	0.4286062	0.3444321	0.4828601	0.4638762	0.0091285	0.1856044	0.0161313	0.0584717	0.0442054	0.3623156	0.7717788	0.0369766	0.1223001	0.2096162	0.0304672	0.4455127	0.0870919	0.7424306	0.2151332	0.6500604	0.2139635	0.2218701	0.0992805	0.0479370	0.6452777	0.6492955	0.5196170	0.7671812	0.4979969	0.5892335	0.7622002	0.3170650	0.4840206	0.5534614	0.6256903
1000	0.1943771	0.2582969	0.5700508	0.3058322	0.7976674	0.0579475	0.7416395	0.5345518	0.0098580	0.4299314	0.0178188	0.3467546	0.0171190	0.0170458	0.0007958	0.1560060	0.4421740	0.4012340	0.0641241	0.0018215	0.0553833	0.1439068	0.1653053	0.1923445	0.1381930	0.7340404	0.5884319	0.4162174	0.1766081	0.6164531	0.2160372	0.0176940	0.1948016	0.0876627	0.7692953	0.7049443	0.7498157	0.0749831	0.0837778	0.7056064	0.0480677	0.6695451	0.7858721	0.5712972	0.7726832	0.6686710	0.7415497	0.6111261	0.5114529	0.2045816	0.6003717	0.6914982	0.4125750	0.3187425	0.5061124	0.3011903	0.2471044	0.2253355	0.0755965	0.2523748	0.0130164	0.3334181	0.6574225	0.4373336	0.4828812	0.4166209	0.3282601	0.4548149	0.5417022	0.0131172	0.2085887	0.0106002	0.0400734	0.0799714	0.3471807	0.7147812	0.0261262	0.1710983	0.2271778	0.0149999	0.4142528	0.1096486	0.8026939	0.1875874	0.6416301	0.2433876	0.1686114	0.0556356	0.0469998	0.6259196	0.6890059	0.3805593	0.6709133	0.4875898	0.4866629	0.7117252	0.2737102	0.6668479	0.7359953	0.7425429

