"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0	0.4058344	0.0070217	0.6459568	0.3836982	0.1450218	0.3385391	0.2268825	0.2008754	0.3163641	0.5192392	0.6862093	0.5161211	0.4641281	0.3541892	0.4028932	0.0256248	0.5112888	0.3934083	0.5873127	0.2533831	0.6218500	0.6755845	0.6257540	0.5499181	0.3732647	0.3846564	0.3539591	0.7409681	0.7002093	0.3750437	0.2531462	0.0239709	0.1611807	0.0354661	0.0053303	0.3830920	0.0981527	0.0348448	0.5111078	0.3845217	0.7371073	0.6239958	0.2147235	0.0551628	0.3789407	0.6323234	0.5691106	0.0178115	0.3389875	0.3702002	0.5712915	0.5238440	0.6404824	0.6050930	0.0325448	0.6764286	0.5915026	0.6238536	0.4200083	0.1725602	0.0437011	0.2570687	0.6853570	0.0665952	0.7427096	0.4130164	0.6158411	0.7651428	0.5361898	0.6656158	0.0528017	0.1346490	0.6857182	0.7008229	0.0916078	0.5996583	0.7197620	0.0089130	0.6225181	0.2344935	0.5734991	0.0023718	0.4602039	0.6836416	0.0012293	0.1673793	0.2633656	0.4198312	0.3216108	0.0306964	0.7091493	0.6491933	0.0510186	0.0129655	0.0310559	0.7208444	0.6918719	0.0745559	0.5524781	0.2822771
100	0.3762013	0.0011740	0.7248565	0.4245954	0.3361572	0.5468865	0.1976227	0.3175754	0.3909963	0.4860166	0.5673955	0.4100921	0.0815896	0.3863051	0.3025423	0.0419585	0.5842292	0.1781756	0.6040948	0.2137454	0.6106479	0.3833257	0.5535042	0.4363036	0.5758286	0.3762665	0.3997036	0.7017156	0.5308209	0.3227623	0.3399745	0.0789972	0.1391019	0.3283188	0.0011819	0.4560123	0.1165065	0.0196946	0.5578038	0.4140828	0.6869558	0.5322064	0.0663962	0.0288900	0.3928069	0.6487228	0.6759597	0.0381126	0.1285760	0.4218667	0.5773720	0.4759232	0.7755170	0.6920319	0.1705933	0.5670080	0.5398447	0.4936489	0.4401877	0.1429972	0.0049325	0.2182624	0.6069930	0.0063993	0.6767547	0.7076099	0.7024272	0.6908062	0.2353146	0.6976177	0.0034678	0.1936125	0.6555497	0.6533853	0.0221996	0.6298367	0.6098884	0.0350991	0.5610880	0.3359224	0.6237152	0.0002951	0.3358018	0.7045538	0.5723701	0.0954348	0.2273443	0.2724699	0.5814328	0.0356940	0.5806492	0.6948829	0.2908023	0.2781990	0.0020553	0.6261445	0.5232855	0.6026886	0.5652669	0.1880275
200	0.5813591	0.0334445	0.6538148	0.3896932	0.3557772	0.3426619	0.2360421	0.2809891	0.5005321	0.3721153	0.5157373	0.4880038	0.0072219	0.3912404	0.2680085	0.0350599	0.5874907	0.1523918	0.6275555	0.1231434	0.4671891	0.3450942	0.6555248	0.4725460	0.6380964	0.3478077	0.3588077	0.6802498	0.3875621	0.4675332	0.2179515	0.0599004	0.1162617	0.4266018	0.0001976	0.4541522	0.0802995	0.0317339	0.6206298	0.3324059	0.7107818	0.5710653	0.0315734	0.0313810	0.2570353	0.5452899	0.6852328	0.0360274	0.2381090	0.4247751	0.5637560	0.5800347	0.5693277	0.6706442	0.3488795	0.4247205	0.6361905	0.6016190	0.3600179	0.1113118	0.0000510	0.2839057	0.6558580	0.0022904	0.5448841	0.6814437	0.5987327	0.6070993	0.2726420	0.6406671	0.0057948	0.1577597	0.6283398	0.5357998	0.0061888	0.7382515	0.6959545	0.0216631	0.5233301	0.2417057	0.5991763	0.0001206	0.2939739	0.7234157	0.4754261	0.0738420	0.3294105	0.3201960	0.6032098	0.0416963	0.5896276	0.5966380	0.3294122	0.2971517	0.0032102	0.7189481	0.5585405	0.5121660	0.7014338	0.1359952
300	0.4460793	0.0033600	0.6704416	0.3031709	0.2989221	0.4084516	0.1621708	0.3480159	0.4307543	0.4044236	0.6002041	0.4350232	0.0117762	0.3706386	0.3569920	0.0710691	0.6086387	0.2120750	0.7768328	0.1637592	0.4198744	0.3885231	0.6402508	0.4889946	0.7152915	0.3904726	0.3981053	0.5830728	0.4075706	0.3291035	0.1006210	0.1022656	0.1450694	0.4004863	0.0001670	0.3080445	0.1088633	0.0096143	0.5886674	0.3982788	0.5825097	0.5402030	0.0361911	0.0233595	0.2405082	0.6721002	0.5498951	0.0666288	0.1278137	0.4609293	0.5889176	0.4189050	0.6860330	0.7763226	0.3306995	0.4472538	0.6337334	0.5723052	0.2984697	0.1500334	0.0036447	0.4055014	0.5772913	0.0063931	0.6550993	0.7289272	0.5235257	0.6191605	0.3118349	0.5857670	0.0033442	0.1734044	0.6760450	0.5756016	0.0048363	0.6068226	0.6353765	0.0408006	0.7890192	0.1940672	0.6647213	0.0001685	0.3862489	0.7429501	0.5521611	0.1590220	0.3187802	0.3605033	0.6209379	0.0489939	0.6902334	0.6545775	0.3193321	0.2608491	0.0192172	0.8097544	0.5269842	0.5473294	0.7379961	0.2354578
400	0.3983769	0.0043913	0.5474749	0.3578533	0.2924847	0.2955338	0.1813497	0.2616812	0.4524989	0.5434209	0.5719069	0.4502955	0.0068104	0.3595371	0.2878252	0.0489652	0.5366402	0.1707264	0.5831717	0.1592649	0.5670052	0.4113966	0.6247610	0.5000279	0.5346527	0.4002346	0.2968155	0.6464271	0.4327651	0.4161364	0.0915767	0.0418777	0.1992803	0.4508303	0.0000040	0.3346795	0.0846952	0.0545308	0.5433237	0.3542800	0.6751319	0.7084155	0.0321728	0.0564475	0.3549526	0.4243338	0.6441099	0.0191046	0.1751939	0.3223266	0.5562463	0.5570029	0.6862492	0.6674277	0.4535590	0.3459193	0.7029125	0.5065102	0.3555150	0.1294467	0.0000000	0.2489635	0.6771465	0.0000000	0.6114408	0.6660126	0.5263290	0.6564798	0.2924951	0.6122920	0.0069660	0.1151489	0.6130045	0.6760212	0.0084215	0.7018404	0.5594386	0.0125434	0.5143700	0.2757028	0.7404199	0.0003916	0.3594352	0.5062197	0.7014057	0.1541918	0.3115263	0.2838763	0.6339218	0.0168539	0.7371236	0.7369792	0.4247162	0.3013850	0.0105671	0.5457175	0.4966538	0.6378696	0.6739729	0.2044238
500	0.4962129	0.0204708	0.6691839	0.3278629	0.3605182	0.4147194	0.1328734	0.3121091	0.4528078	0.4592610	0.5709670	0.4101728	0.0095963	0.3683302	0.3232789	0.0582262	0.6019239	0.1725220	0.6803732	0.1270309	0.5363745	0.3559172	0.5694768	0.4625894	0.6027852	0.4814698	0.4229719	0.7695768	0.3899130	0.3906814	0.1004001	0.0503127	0.1214009	0.4490413	0.0000644	0.2791010	0.0880808	0.0308589	0.4586454	0.2848625	0.6767014	0.4996623	0.0400051	0.0373733	0.2433512	0.6125672	0.6980852	0.0410235	0.1599773	0.3909611	0.6638134	0.5967026	0.6586019	0.6727949	0.4838725	0.3640236	0.6344800	0.5531731	0.4651310	0.1151485	0.0007779	0.2647432	0.6147609	0.0059373	0.6128875	0.6485794	0.6771488	0.5928790	0.2396160	0.5425405	0.0014370	0.1649995	0.6471260	0.5027830	0.0039236	0.6203565	0.5696908	0.0151640	0.6139030	0.2633165	0.6655471	0.0000015	0.3622591	0.5764830	0.5776764	0.1479124	0.2530343	0.3083672	0.6017877	0.0620242	0.6894334	0.6529480	0.4168236	0.2842685	0.0121210	0.7344479	0.5594868	0.5351981	0.6081833	0.2001899
600	0.4899894	0.0036204	0.6554641	0.4666667	0.1615328	0.2195438	0.2242551	0.1091431	0.2718337	0.5109408	0.4807276	0.4808795	0.3869679	0.3376669	0.3337607	0.2193492	0.6328077	0.4741777	0.6326192	0.1782308	0.5101107	0.6992266	0.5742638	0.3716308	0.3461450	0.3946383	0.3360452	0.6600251	0.6147447	0.3786484	0.0534968	0.0334484	0.1646142	0.1551206	0.0028523	0.3580663	0.1129199	0.0386320	0.5739517	0.3635723	0.4972976	0.5874820	0.2960943	0.0471696	0.3644278	0.4908850	0.6745161	0.0546807	0.2666770	0.2958041	0.5574394	0.4763143	0.6913546	0.6582311	0.2421766	0.4292035	0.5749617	0.5116541	0.3449548	0.1321239	0.0618839	0.2491571	0.7489171	0.0458350	0.5834434	0.4415896	0.6716985	0.6135809	0.5437406	0.6622188	0.0604628	0.1798794	0.5867394	0.6567150	0.0256832	0.7303607	0.5486184	0.0130763	0.8334681	0.2567132	0.5129430	0.0007846	0.3804983	0.5794537	0.0346009	0.1330943	0.2966770	0.3866485	0.3061815	0.0116553	0.5567620	0.6540039	0.1045610	0.0273989	0.0083305	0.5476293	0.7457224	0.0656691	0.6006960	0.2348128
700	0.4567902	0.0105340	0.5949907	0.3125371	0.1407595	0.3341237	0.1758405	0.1378888	0.3428976	0.4077819	0.5692220	0.4210634	0.3256652	0.3637941	0.3807935	0.2050910	0.5716034	0.3580984	0.6134593	0.2183831	0.7172596	0.6684832	0.7561052	0.4721770	0.3524547	0.4250944	0.3651723	0.6491194	0.7504096	0.3196822	0.0507771	0.0478758	0.1580674	0.0946656	0.0051912	0.3091943	0.1527809	0.0289950	0.5141502	0.4650455	0.6550091	0.7923094	0.2845606	0.0651368	0.3705146	0.6069653	0.5727104	0.0336364	0.2223575	0.3215853	0.5798634	0.5136746	0.6439571	0.7025879	0.0703470	0.5251454	0.6083623	0.5764341	0.3882840	0.1571035	0.0394439	0.3030297	0.6330898	0.1536675	0.6797281	0.5590848	0.6805818	0.7175745	0.5211938	0.7086701	0.0360044	0.1854546	0.6043355	0.6827220	0.1285286	0.6860548	0.6878139	0.0039319	0.7556553	0.2757204	0.6201331	0.0001852	0.6911649	0.7099423	0.0317999	0.1386997	0.2394088	0.4027521	0.1436131	0.0302094	0.5439363	0.6338834	0.0435325	0.0071245	0.0077031	0.6959608	0.7054946	0.0451504	0.6263037	0.1951193
800	0.3728899	0.0290447	0.6546477	0.3306976	0.1625787	0.4000870	0.1519613	0.2153861	0.3114236	0.5543963	0.5176846	0.5040485	0.3909782	0.3479833	0.3697684	0.0687235	0.5663054	0.3904726	0.7440086	0.2780035	0.5973656	0.7051059	0.6455196	0.4106710	0.3287782	0.2841984	0.3915014	0.6811845	0.6266496	0.2741382	0.1706054	0.0289532	0.1676991	0.0393836	0.0106095	0.3677534	0.0643927	0.0281764	0.6436165	0.4251010	0.6861393	0.6649840	0.2963503	0.0434880	0.2778643	0.6176678	0.5552235	0.0493164	0.2760393	0.3481917	0.4591784	0.4797009	0.6676672	0.6726614	0.0090825	0.6441781	0.7570224	0.4862151	0.2658354	0.1517853	0.0410325	0.2581043	0.6324137	0.1009947	0.5330758	0.3703403	0.6257744	0.7009699	0.6056227	0.6861004	0.0385995	0.1367806	0.5782637	0.7259911	0.2601813	0.6841937	0.5053019	0.0068232	0.7236853	0.2146273	0.9609783	0.0010693	0.3496816	0.6413031	0.0059405	0.1831801	0.2446129	0.3773252	0.3373360	0.0100709	0.6690625	0.6748215	0.0652883	0.0321206	0.0112450	0.6775993	0.5734973	0.1069078	0.6130864	0.1248652
900	0.3972149	0.0104039	0.6081323	0.2799628	0.1825090	0.4796255	0.1582167	0.2083350	0.3435872	0.4148500	0.5132097	0.4650633	0.4470008	0.4024011	0.3758146	0.0302714	0.4349980	0.4983719	0.6150163	0.2160440	0.5362360	0.7018803	0.5669159	0.4902625	0.3092290	0.4071402	0.4266810	0.5883691	0.7636530	0.4175990	0.3032189	0.0430330	0.1593970	0.0423895	0.0032873	0.4333624	0.0858918	0.0234927	0.6304855	0.3675205	0.6450391	0.6580124	0.3623601	0.0556333	0.2894405	0.5696368	0.7266102	0.0425111	0.3063898	0.3791670	0.5778858	0.3981802	0.6091876	0.5923856	0.0199408	0.6956204	0.6136956	0.5224035	0.2678982	0.1688658	0.0763524	0.3385637	0.7331229	0.1353153	0.5507750	0.4133123	0.6277529	0.6028629	0.6495713	0.6323623	0.0306712	0.1482213	0.7372145	0.6550623	0.1418959	0.6908899	0.6087996	0.0109093	0.6930733	0.2404397	0.6378811	0.0015512	0.3637328	0.7184541	0.0080042	0.1860853	0.3260789	0.4036847	0.3796646	0.0279634	0.5851836	0.6730706	0.0444319	0.0575051	0.0125023	0.5984224	0.7290306	0.0764157	0.6834943	0.2174536
1000	0.3015504	0.0087106	0.7003832	0.2909649	0.1608947	0.4460732	0.2294893	0.2445887	0.3447027	0.6456817	0.4733169	0.4478920	0.4732227	0.3211298	0.3224326	0.0235501	0.4991195	0.5206665	0.7603235	0.3119260	0.4907667	0.7083014	0.6660290	0.5458832	0.3854616	0.3355783	0.3453650	0.6196756	0.6950543	0.3242850	0.2130034	0.0527699	0.0907119	0.0469248	0.0007560	0.3170043	0.1123516	0.0513913	0.6634677	0.3723039	0.5616503	0.6999646	0.2741062	0.0585824	0.3030417	0.5770013	0.5962831	0.0246920	0.2207482	0.3602312	0.6207408	0.4088539	0.7638549	0.7496189	0.0085131	0.6414441	0.5845413	0.5179387	0.3096704	0.1793599	0.0918415	0.3216106	0.7619738	0.0843460	0.7297972	0.5036247	0.7268096	0.5485406	0.6070597	0.6596570	0.0778594	0.1826831	0.7786835	0.6476126	0.1090648	0.6124512	0.6645677	0.0304752	0.6158822	0.2531135	0.7164047	0.0012299	0.4245432	0.7919344	0.0118129	0.1637863	0.3615951	0.2858869	0.6644949	0.0241294	0.7715506	0.5665068	0.0275453	0.0241681	0.0126031	0.7248709	0.5720990	0.1059613	0.6321686	0.2464889

0	0.3997402	0.0096047	0.7937064	0.3897292	0.1343290	0.3346498	0.1781802	0.1801808	0.3631671	0.5499045	0.6055610	0.5306619	0.5153225	0.3906515	0.4135834	0.0260043	0.6809343	0.4616024	0.6832944	0.2025406	0.4246832	0.7110004	0.6871732	0.3607800	0.3244506	0.3464695	0.3427247	0.6758047	0.6688275	0.3551848	0.2733415	0.0456252	0.0928828	0.0471616	0.0042335	0.3572515	0.1195603	0.0457105	0.6055515	0.2954375	0.7075612	0.5861434	0.2446884	0.0639447	0.4710138	0.6149469	0.7808593	0.0377808	0.2957734	0.4616275	0.6059617	0.3904562	0.6360723	0.5391821	0.0329110	0.6092644	0.6617896	0.6187628	0.3438189	0.1794831	0.0377002	0.2657967	0.5571512	0.1021411	0.7180969	0.5179913	0.6320519	0.7064965	0.5714327	0.7791429	0.0379137	0.1716502	0.5921914	0.6331176	0.1570434	0.7238257	0.6575976	0.0078937	0.7571601	0.3071776	0.6680356	0.0013847	0.5358904	0.7049333	0.0094099	0.1939826	0.2992492	0.3882660	0.4548910	0.0531061	0.6602037	0.7198647	0.0315096	0.0114098	0.0130481	0.7693857	0.6991874	0.0654563	0.6326615	0.2611776
100	0.2407388	0.0119148	0.7179332	0.2165260	0.0327500	0.4208209	0.0071263	0.4194832	0.3302147	0.5399764	0.4846410	0.4154961	0.3659925	0.4232434	0.4005230	0.0643176	0.3455168	0.3357748	0.6050589	0.2610138	0.6050831	0.6029272	0.7045422	0.5070057	0.4601874	0.1278560	0.3676210	0.5925025	0.6940650	0.3989863	0.0549997	0.0346377	0.1245376	0.0430299	0.0012909	0.1575846	0.1626134	0.0376298	0.5853090	0.2922412	0.6622057	0.5721520	0.2765704	0.0157448	0.3647830	0.7101632	0.7675050	0.0482077	0.2263104	0.2410433	0.6209177	0.3392557	0.6561147	0.7075102	0.0182377	0.6156436	0.2254534	0.5186902	0.4036389	0.1733540	0.0570528	0.0522996	0.6661942	0.1072935	0.1422242	0.7381791	0.7072816	0.6758391	0.6597687	0.6715803	0.0628311	0.2137041	0.6257397	0.3935609	0.2448312	0.6743769	0.6180530	0.0216939	0.7814516	0.1891781	0.7249624	0.0005153	0.4479102	0.5470382	0.2901404	0.0994807	0.3635687	0.3252272	0.6710311	0.0306206	0.6724126	0.6897097	0.0344639	0.5601271	0.0098466	0.5515958	0.6372262	0.3983065	0.6135259	0.2050430
200	0.2707131	0.0014044	0.5982634	0.1763999	0.0102320	0.4965026	0.0008069	0.3736457	0.4154252	0.6662644	0.4969967	0.5694208	0.5089562	0.3672842	0.2656386	0.0957521	0.0903183	0.3012474	0.8106061	0.2111926	0.7289284	0.6692422	0.6774638	0.7680738	0.4281238	0.0242336	0.3088531	0.2125633	0.6986253	0.3023940	0.0076023	0.0636207	0.1493717	0.0442068	0.0018106	0.0914920	0.1179384	0.0500211	0.6270985	0.3880410	0.6362651	0.6250074	0.2324296	0.0216532	0.4067455	0.5541371	0.6323788	0.0430815	0.1797325	0.1217582	0.6305466	0.3568221	0.7315036	0.6829972	0.0162799	0.6010147	0.0265765	0.5367185	0.4514664	0.1398742	0.0584883	0.0495689	0.5614541	0.0903237	0.1008148	0.7201387	0.6571947	0.7488083	0.6256548	0.5565507	0.0506731	0.1612545	0.7047148	0.5807642	0.2125721	0.6688011	0.6309260	0.0174019	0.7077905	0.1619050	0.6255352	0.0009133	0.4065129	0.6453913	0.3538164	0.1006877	0.3062923	0.2395916	0.5688998	0.0240817	0.5857857	0.6350062	0.0434415	0.4551208	0.0049978	0.7862350	0.7062027	0.4554932	0.7436976	0.1866194
300	0.2676469	0.0144095	0.6969026	0.1622608	0.0206930	0.4548604	0.0000000	0.5179178	0.3062985	0.6042930	0.5761253	0.4588730	0.3903563	0.2727279	0.3222535	0.3184513	0.0914913	0.1854835	0.6205656	0.1798015	0.6843739	0.6719518	0.5627407	0.5961382	0.4412573	0.0235276	0.2704998	0.1167130	0.7186938	0.3981761	0.0121578	0.0386327	0.0949186	0.0393511	0.0007284	0.1421851	0.1229121	0.0300795	0.4488283	0.3776773	0.6816245	0.6385041	0.2310009	0.0191663	0.3417321	0.5227320	0.5971151	0.0365543	0.2470641	0.1066856	0.6390813	0.3677208	0.5610634	0.7440248	0.0426339	0.7125563	0.0012407	0.4779100	0.3872061	0.1744310	0.0825547	0.0444390	0.7582044	0.0858744	0.0789160	0.5744255	0.6992170	0.7130915	0.5737688	0.6087175	0.0434248	0.1466985	0.6253168	0.5067442	0.1776926	0.6550186	0.6875552	0.0248141	0.7395336	0.1928555	0.6718364	0.0000490	0.5302785	0.5498887	0.3568098	0.0731160	0.2115338	0.2736860	0.5795558	0.0122627	0.6092289	0.7399253	0.0682951	0.5616776	0.0095394	0.7651793	0.6919875	0.4964201	0.7424536	0.2051549
400	0.2777221	0.0076097	0.5744708	0.2021967	0.0610897	0.5226431	0.0000010	0.4452683	0.3319507	0.7084425	0.5731391	0.4594918	0.4068429	0.3884193	0.3853448	0.2843914	0.2080414	0.2691064	0.6679908	0.1276864	0.5249011	0.7146735	0.6269222	0.6677179	0.4387838	0.0273147	0.3535528	0.0470943	0.7308961	0.2879623	0.0266755	0.0441689	0.0950537	0.0450542	0.0007343	0.1707268	0.0806133	0.0383568	0.6092659	0.4098159	0.6026947	0.7290327	0.2268987	0.0246753	0.3368818	0.4962262	0.6064291	0.0597297	0.2847087	0.0622446	0.6982105	0.3846747	0.7034359	0.6556684	0.0146407	0.6375251	0.0001894	0.6480202	0.3746108	0.1545026	0.0542514	0.0138325	0.6170323	0.0900893	0.0865147	0.6601030	0.7426735	0.6202897	0.6777109	0.6860703	0.0390279	0.1806547	0.6979031	0.5051796	0.2351199	0.5579121	0.6903509	0.0410933	0.6260362	0.2089290	0.6395526	0.0059285	0.4355087	0.7023267	0.3564974	0.1445096	0.3765924	0.2507986	0.5054283	0.0340348	0.5681385	0.6534554	0.0261577	0.6057379	0.0039507	0.6864094	0.6423227	0.4420265	0.6706564	0.1748806
500	0.3153046	0.0040758	0.6393025	0.1948654	0.0196936	0.5254138	0.0000041	0.4976046	0.2965518	0.5123057	0.5300716	0.4379255	0.4355907	0.4130587	0.3541612	0.2663660	0.2707725	0.2062221	0.8023413	0.1725343	0.5885489	0.6168466	0.7548864	0.7025426	0.3242659	0.0253716	0.3053783	0.0671329	0.5807654	0.4082788	0.0144737	0.0259737	0.1347630	0.0712381	0.0126985	0.2361219	0.0777948	0.0221882	0.5336363	0.3507498	0.7323920	0.6004853	0.2501829	0.0436987	0.3343237	0.6210252	0.6909957	0.0255409	0.3124967	0.0644271	0.5915131	0.4507724	0.6650085	0.7523831	0.0199609	0.7655639	0.0033554	0.6038794	0.3329778	0.1238062	0.0373636	0.0149661	0.6664239	0.1006600	0.0779593	0.6715935	0.6050163	0.7054888	0.5487768	0.6885848	0.0267045	0.1854604	0.6825174	0.5955134	0.2272924	0.6840996	0.7235813	0.0157707	0.7570796	0.2406558	0.6563386	0.0050366	0.4494172	0.6337197	0.4612989	0.1301148	0.3147865	0.2492265	0.6640570	0.0076957	0.6311890	0.8607451	0.0421949	0.5242474	0.0075326	0.7126918	0.6319361	0.3788156	0.5927509	0.1760845
600	0.3536590	0.0052841	0.7154343	0.3684958	0.1813241	0.3890860	0.1238559	0.1635321	0.2926816	0.5212678	0.4194230	0.4747760	0.4280879	0.3704507	0.3770094	0.0682393	0.1815444	0.4315411	0.5111350	0.1697522	0.5080184	0.5955704	0.6977911	0.6364422	0.3561296	0.3239919	0.3365247	0.4676411	0.7124806	0.2851922	0.2415887	0.0342649	0.1067641	0.0408616	0.0032645	0.5062112	0.0922432	0.0168233	0.6677474	0.3142820	0.6860836	0.7247841	0.3597809	0.0547454	0.3954156	0.5611365	0.6639737	0.0878464	0.2526461	0.3033549	0.8189448	0.6256991	0.7121012	0.9565498	0.0220461	0.6527623	0.0897262	0.5391021	0.2517185	0.1072931	0.0610432	0.1876664	0.7250155	0.0705060	0.5660237	0.3772737	0.5996125	0.6474156	0.4291362	0.6017707	0.0253369	0.1475866	0.6541827	0.6098858	0.0810059	0.8029641	0.6526863	0.0269288	0.7077816	0.3011501	0.7794339	0.0001835	0.4306642	0.7248219	0.0271953	0.1322246	0.2926966	0.3105570	0.5775859	0.0110626	0.5888856	0.7371508	0.0687309	0.0358781	0.0152746	0.6533201	0.6494895	0.1126847	0.6413296	0.1465651
700	0.3728665	0.0130422	0.5762052	0.4399648	0.2063874	0.3660101	0.1391263	0.1765530	0.2975712	0.4004895	0.5310310	0.4335871	0.4932837	0.3614499	0.3574191	0.0456899	0.4391095	0.4350026	0.6988001	0.1926653	0.4767459	0.6745258	0.6401163	0.4175035	0.5078295	0.4194094	0.2818191	0.6100604	0.6733772	0.2607422	0.3253995	0.0266435	0.1946081	0.0465418	0.0031688	0.4177462	0.0614195	0.0681543	0.6158155	0.3454611	0.6935796	0.5777288	0.2569228	0.0492596	0.2975859	0.5133392	0.5922002	0.0294625	0.2615915	0.3553412	0.6074278	0.4375014	0.7309530	0.8154119	0.0228080	0.6564338	0.4954929	0.5877259	0.3127847	0.1709744	0.0522120	0.3022138	0.7828781	0.1073723	0.6884660	0.5041589	0.7119741	0.7446845	0.5943506	0.6671377	0.0331523	0.1310320	0.6396422	0.7070913	0.1595218	0.6754034	0.6170970	0.0176896	0.7571946	0.2154800	0.6658127	0.0001388	0.4619227	0.7588918	0.0147142	0.1298303	0.2616340	0.4530905	0.4308631	0.0289167	0.6592356	0.5510378	0.0492246	0.0258262	0.0210312	0.6664751	0.6841800	0.1148577	0.6041798	0.2466385
800	0.3369318	0.0077114	0.6006539	0.3232126	0.2487703	0.4484610	0.1723383	0.1979651	0.3753478	0.5273892	0.5605385	0.4270935	0.4544108	0.3125458	0.3162676	0.0471198	0.3575388	0.5200201	0.7509095	0.2212310	0.6138982	0.6649540	0.6177915	0.4453775	0.4220625	0.3056637	0.3510320	0.5984467	0.6297175	0.3049337	0.3719877	0.0610532	0.1110070	0.0360747	0.0006452	0.3322564	0.0860674	0.0193588	0.6593284	0.3913217	0.6296293	0.6043909	0.3098240	0.0638994	0.3314699	0.5217058	0.6384838	0.0460771	0.2642980	0.3835237	0.5964472	0.4686993	0.7525534	0.7239354	0.0248632	0.6234861	0.5337582	0.6922704	0.4439812	0.1629517	0.0823320	0.2939876	0.5905960	0.0931434	0.6198190	0.4617852	0.6581052	0.6907990	0.7305708	0.7918431	0.0556445	0.1547618	0.5803967	0.7326236	0.1825867	0.6687041	0.5527767	0.0189063	0.7165215	0.1606027	0.6814575	0.0053953	0.4432481	0.6429040	0.0190662	0.1123041	0.2892172	0.2975611	0.4039849	0.0290130	0.5978838	0.6719112	0.0353432	0.0249528	0.0334615	0.7369270	0.7188591	0.0718628	0.7156889	0.1793245
900	0.4072404	0.0058662	0.6562207	0.2326307	0.2140290	0.5027899	0.1087050	0.3465315	0.3758156	0.5267950	0.5865559	0.5399601	0.4397614	0.2966435	0.3109067	0.0620690	0.4272114	0.4011665	0.6565688	0.2963738	0.4803480	0.7415514	0.7750749	0.5180524	0.5176585	0.3869394	0.2853079	0.5826558	0.6672864	0.4046250	0.2661079	0.0407871	0.1050273	0.0289340	0.0012111	0.4860894	0.0564041	0.0401211	0.5091055	0.2506254	0.6539069	0.6533348	0.2531994	0.0573164	0.4234181	0.4264071	0.5863991	0.0153106	0.2810291	0.2611658	0.5989940	0.4226397	0.6269543	0.7028068	0.0395270	0.6359346	0.6558340	0.5002483	0.4271036	0.1313835	0.0557791	0.3109009	0.4346574	0.1008166	0.6012976	0.5107431	0.7466930	0.5346905	0.7993452	0.6336698	0.0340665	0.1780529	0.7190546	0.5733555	0.0848116	0.6130588	0.5710826	0.0084111	0.7128855	0.2161303	0.7015318	0.0004618	0.3870324	0.5852232	0.0013787	0.1645755	0.3249409	0.3975078	0.5396983	0.0277226	0.6844827	0.6302801	0.0680793	0.0231176	0.0230192	0.7805471	0.7318421	0.0484290	0.6697048	0.2519054
1000	0.4120561	0.0160802	0.5875707	0.2545745	0.2015867	0.4989728	0.1544033	0.2364377	0.3596527	0.4912987	0.5711055	0.4077365	0.5497223	0.3980135	0.4671535	0.0198048	0.4229722	0.4385828	0.6084496	0.3291953	0.5640312	0.6966084	0.6440353	0.4637529	0.3901511	0.3778726	0.3091451	0.7473844	0.5690558	0.3182012	0.2897970	0.0245249	0.1200723	0.0696851	0.0000000	0.3386576	0.1083679	0.0544489	0.5903924	0.3542785	0.6616235	0.6075370	0.2362601	0.0539452	0.3256811	0.5179134	0.6492590	0.0479085	0.2934569	0.3037274	0.5938104	0.4691131	0.6946560	0.6893114	0.0293816	0.5865567	0.5484315	0.4916579	0.5152130	0.1312107	0.0943018	0.3308049	0.6003597	0.0577914	0.7256301	0.4298236	0.8321948	0.6909100	0.6166986	0.7292041	0.0682547	0.1767961	0.7509855	0.6954071	0.1487734	0.6039263	0.6995904	0.0059159	0.6515308	0.1651615	0.5780878	0.0013884	0.5072171	0.6452575	0.0278832	0.1654190	0.2871996	0.2897167	0.5543080	0.0190012	0.7763660	0.7218012	0.0421507	0.0361425	0.0384287	0.5465173	0.6132829	0.1124411	0.5904734	0.1642757

