	malT	nanT	malK	chbA	glgC	aroF	ptsG	pgm	mglA	galP	galK	galT	aceA	aceK	yhcH	crp	nanE	nagA	gapA	nanR	nanM	mtlA	nagB	ynfK	glmU	chbF	malP	ptsH	mtr	chbB	cysG	mpl	edd	acnB	pgk	yahA	fbaA	nagC	cyaR	chbG	hupB	fruK	aroP	crr	dgsA	mtlD	glgS	nirD	galS	manY	manZ	fimB	lamB	icd	glk	mglC	iclR	ppsA	pykF	fruR	manX	malF	hupA	malS	ptsI	chbC	tyrR	glpE	eno	seqA	nagE	epd	malE	nagD	mtlR	nanC	galR	nanK	ilvB	nirB	glgP	pck	nanA	mglB	glmS	galM	malQ	galE	malG	fruB	chbR	acnA	malM	fruA	tyrP	aceB	pfkA	malZ	nirC	ilvN
malS	0.017479500356080927	0.016951964127248562	0.02994940109120446	0.01630978035973051	0.008224856676105608	0.011235276374579816	0.006993273585303587	0.0057378113477110785	0.004471669317416944	0.007000931083246839	0.013324385877324499	0.007273966447245348	0.006518216439124842	0.008051628086173653	0.007392621013294631	0.011416149839725631	0.010620457427499785	0.006737931962309837	0.007640374965588229	0.02370144872573586	0.006507346864670998	0.008295010883795853	0.007232944590119489	0.006115904302025877	0.00967995639395716	0.008008479389481002	0.013821200461139103	0.01309291742903987	0.011637127168737403	0.008559671128389802	0.008005516144121991	0.010147492614959182	0.012235858266700358	0.011249989099025725	0.008552310111112958	0.003722569685283913	0.010293704915890057	0.013325466728196232	0.006948694265505896	0.008161829859187439	0.009810345899726982	0.009360978608279138	0.005607278593083331	0.008084432162709954	0.017843751011542272	0.012934105784217111	0.011213564154888816	0.004723406066261296	0.011123990381697115	0.01706266828001395	0.00848231127739145	0.00990946639851918	0.01244316537392955	0.005741504863030736	0.007098509701178189	0.009412634339135454	0.008029942209575088	0.013218510658029356	0.008584010714529303	0.008389602395314827	0.005115624183435788	0.009427521927590513	0.009536194138956046	0.007087558086911758	0.005193280872287447	0.012331340416244266	0.013805058783538127	0.00923901441835272	0.0077250074622224486	0.0071705400872201005	0.016197892645348023	0.008939879425648148	0.006341995976222045	0.007996108826957952	0.015612304235398817	0.007653989614560056	0.005859784880823445	0.022226111565055256	0.006249995592747575	0.0064333282439874365	0.011121941982807654	0.011344203592251233	0.00935555715158148	0.013003844328629657	0.012891825075345177	0.006990290649085141	0.008080640914582264	0.009933922171074498	0.010919881160661626	0.0054565056552928915	0.009925119970297833	0.007968976997535689	0.00939479660383438	0.008372245709934565	0.010306340807474324	0.008756175473146423	0.010091768447705686	0.019512901936514167	0.0064052355788595	0.008325480132833714
dgsA	0.02170484022796054	0.013743874389236415	0.03398220767094513	0.005934120346470359	0.02496358296916825	0.003471331748637944	0.008431704744322957	0.002765097501269667	0.002854375511571623	0.0048085141382125315	0.020720097450978133	0.0027467426338934147	0.00461963819962296	0.0042972255107227115	0.007150870929785665	0.02975347470442757	0.005954765398967255	0.0169203425533681	0.0212109890458826	0.01732940323541157	0.013285323691278992	0.009802339918546064	0.0027864032086409134	0.0036848437607979734	0.008443956359921964	0.023969205056425854	0.005474918167373872	0.018850420627888033	0.004891116806815453	0.0033011278730481213	0.004290091038919916	0.027346595567078413	0.013137944297771594	0.013282281777028773	0.002712263771815746	0.0037015470096669703	0.005108425081195178	0.05056241984047462	0.013761003201066008	0.0039866163586749544	0.009079113780374357	0.004917981109900914	0.00407713385844695	0.0034904253651132687	0.022736048155583038	0.004871855068529279	0.013306424540047221	0.003637947525274851	0.005600358289460533	0.008567896482215311	0.013790020043077727	0.011737942440758256	0.023153421538529728	0.0037557130744707264	0.003960768604254185	0.0028493591591832604	0.00876725337753424	0.00466121116568454	0.004839041697525732	0.003709593177582389	0.005150911171309254	0.006532987605247998	0.006206774940534369	0.0034082969146587007	0.0057176189418584695	0.002228873853634095	0.0031940114010189707	0.005203757546839094	0.002971196333379339	0.008060336733166876	0.007820732545351242	0.002872557227875136	0.029488499586042025	0.00589280460182159	0.01646198593323614	0.003661450355341414	0.004232013457222143	0.013418467269859437	0.010314020151556438	0.006222124360840763	0.015505100491365859	0.005303104262327778	0.028049926190045635	0.022086725483481857	0.02192313806820665	0.0038108879785131687	0.0038541755774290786	0.003645935544892353	0.02205847663672833	0.002961225698819119	0.008319130986357804	0.0050926728767652285	0.0039756756162786155	0.003447074668822799	0.01044148384772647	0.005070068543574422	0.004346145059981149	0.005645697961990957	0.003489805167304623	0.024662577629763288
ynfK	0.006742774493711527	0.029628147848038477	0.006249960834545566	0.007503681720415396	0.010862907521562402	0.006886453627295249	0.009146053692395253	0.008509646737656269	0.007135539823770734	0.012762240999840357	0.0053385216339165405	0.005472685779524274	0.011094027709831285	0.008099705804953793	0.022601632357516728	0.015614828738618513	0.019294571889444	0.017980511682497643	0.004890728480585038	0.00572085463235784	0.007366631634745433	0.007091051422044512	0.011509753502135149	0.04908612492858596	0.0042973149569814914	0.005677524920220748	0.0056288096787263445	0.012529618104451568	0.009277707307993209	0.017543187287011583	0.011779700210165589	0.008008437610856359	0.007987397622241712	0.007681457330954719	0.009624341248694594	0.006631403392593455	0.01557193838733729	0.018610641138975374	0.0051147088114465705	0.011123306219568729	0.015828315058712565	0.007547743140715168	0.008842348568958307	0.00647461297624901	0.00941394071295918	0.006211330440341709	0.006142191794361355	0.005944785943484917	0.00437413215579671	0.007795193332079374	0.009734701107356998	0.007859158857661254	0.004532961152421005	0.011786436686003373	0.005472662892636145	0.029816813435716398	0.005732728821798672	0.007845062614233567	0.008226998642264088	0.01375267884948815	0.009596294765908724	0.01247784954532297	0.006646042413465448	0.007095451382513372	0.008288644861066223	0.004651235384870581	0.0072474081676088325	0.012320114610100096	0.024728639413971274	0.007708478628516623	0.0070577556837879704	0.012373479702947589	0.006855997926841047	0.0074648435814224775	0.011198876981070948	0.010194050260565768	0.0060691801019908155	0.00812900169658795	0.004808672679749574	0.008856950983656393	0.013469084932432807	0.011088714254738891	0.012954877816560776	0.006528792689646063	0.0058886356361727244	0.008932566770729794	0.008583180216271042	0.011865404155792817	0.0067590322464346295	0.008525550554249308	0.009919476261734544	0.009461033380402988	0.006178780162744954	0.009760801645514827	0.004704230682525029	0.020860592288301387	0.004852906126976882	0.005484166599055562	0.0062922693778361466	0.007109606522468794
ptsI	0.007425749793382448	0.006243616972629751	0.008637273250417387	0.0036533241915951836	0.01355645514580347	0.0027847667666129564	0.006321086040063298	0.003206116304186029	0.0028516567713613647	0.005305279917142962	0.003682498355028529	0.0022993109080411836	0.013710777833169468	0.015793633269175225	0.010926551513242677	0.00556341557148179	0.018583351069656986	0.006661302104138351	0.006087556893925125	0.004295574011490639	0.006190415920601082	0.028310834360287935	0.00699342770277133	0.007021974015716607	0.0067434140204618255	0.022830282606150706	0.002638988699387969	0.014084928743284045	0.00292991315993763	0.009194527449722645	0.016448762034323133	0.003939183840055031	0.009919168900267826	0.01168081195044524	0.05424242549172947	0.015924009486056677	0.002908428567983807	0.018741921453070617	0.00478803106450917	0.0019240892366130659	0.004133190840004321	0.027943421950042804	0.012912981354291338	0.0023248249273427916	0.010330024048894106	0.0032268898599043462	0.0035310159777622746	0.011250543435579794	0.0031910673082288705	0.0024119249901328127	0.00583180277645085	0.008347542930300138	0.0045557175075498614	0.0021040329083557774	0.0029901506314900465	0.00698952443576923	0.0015855754179705023	0.021895737910263273	0.012351295245436732	0.04460846495021332	0.008496658630407345	0.004341304836183946	0.001694572964398215	0.0030891997496889155	0.08191833297193796	0.0022802823788744962	0.0018393280598289672	0.003242556666377361	0.0034606966074618214	0.0050596409294250575	0.008063757078317963	0.05174483920362907	0.00775156602098709	0.003134564125905883	0.005059199113616161	0.003868525803122257	0.0030713411939657905	0.0038775224463187025	0.0020880331236437736	0.023752768183318024	0.0027162233469042846	0.006120593432637111	0.010865679277241379	0.004557295743599998	0.014764379129166073	0.0023577371557407345	0.0030152282443526492	0.027789083019492396	0.005324037918149472	0.024543116626435473	0.004089535067430629	0.027438551145539367	0.0028502559773047895	0.0037616541052507267	0.005874719747274759	0.003952217295021719	0.0020594217857083648	0.01141738905009027	0.01634424947168103	0.004763377581665975
crr	0.0062965312285894045	0.003485649192458298	0.008632253577404677	0.08964385459360943	0.006898552307717621	0.004729187554914428	0.01194397408057831	0.008254650665950077	0.00390683118231248	0.014300356394331118	0.009643074358347596	0.0026697799972973113	0.005230455976250069	0.006452100290610666	0.008724468675841576	0.012143838674244784	0.008103682866841905	0.01066332110537868	0.006359587806063004	0.006887105862498701	0.0038745760311114986	0.004392758342372785	0.0037617848135719665	0.0030468826081438065	0.022674049009796058	0.008402760169640663	0.004094308957806117	0.005802728342090973	0.0039967682369638595	0.005821801056338757	0.016147139431611654	0.015059153180813262	0.006815613362014278	0.007546590089285369	0.004206986538578185	0.0042908648967508985	0.002282199435504698	0.007168655203751743	0.005986233830639407	0.004013259543847233	0.004556675892560351	0.006251406378774424	0.00442490116383103	0.08816059251711673	0.0062218653856412065	0.0072854455385282565	0.006569714312431393	0.015114294595773046	0.0046820913879957555	0.00477454276005357	0.00458162024128737	0.004666894807790819	0.008675171619578684	0.00671700551373693	0.018802473450180247	0.004831918008376768	0.009040797603643706	0.004856274971069504	0.00700474099088095	0.00552961203372548	0.006857231391895646	0.003348219624140625	0.007782470723377596	0.0023052548615820636	0.010720215572231512	0.0058374498483350626	0.0030511797787086833	0.0030412065805489005	0.008473606100242195	0.018952400500207134	0.008509955069164136	0.003677532583510181	0.007887066275886987	0.002624377589434592	0.012154996552960014	0.00324908499098596	0.003614426064343449	0.003998012882076002	0.009607210798608512	0.01896970867798468	0.010186357715593904	0.004947558331906638	0.01029209069996941	0.005336015650216418	0.06735414502464844	0.011787991268714042	0.01737028868216683	0.00444541723729783	0.006800395547752046	0.004437124184256235	0.003290282624024452	0.00903051441701657	0.013130047797889228	0.029876655241824795	0.015422789272456884	0.004973984904914153	0.009120766636297522	0.005890288601032256	0.00750622655746121	0.017037044493487703
fruR	0.002278988549120233	0.0026602946434771966	0.002090892803942137	0.0016612596701205485	0.004579619842295728	0.0024355699209677732	0.006322827788564591	0.00267630179750887	0.0021362336489733945	0.010875913854472471	0.0018291722298416622	0.0020609064723431697	0.010256162596885103	0.012300960595847002	0.0034320007983009286	0.005080407921364032	0.0021087424892837357	0.004964734079192982	0.0027534795215022573	0.0030408605591389403	0.0014448695878237277	0.005363981454328595	0.003021261932521808	0.0029463037135655616	0.004998925864045582	0.0029878455976658194	0.0031126297304576063	0.034239565080220205	0.002841011330335706	0.008772838435437257	0.006572727136759537	0.0028361864119197115	0.032300956229799595	0.04240480963435241	0.008004205652560666	0.04940137663587064	0.002988060337142511	0.0030249731713749292	0.0021880796991649736	0.002918634069247242	0.0049601973179809345	0.08266767370790383	0.0037138425992749276	0.007631703911390912	0.00498751356195166	0.0034435737771233077	0.006099621584160255	0.016104951225341252	0.0032783845815901234	0.003968980062835624	0.0029253026897079534	0.005281004108370913	0.0032677083657536594	0.010601336542117394	0.009503066730352129	0.009943839807056612	0.005439585707004108	0.011261393938129282	0.035208682370766214	0.05230216829107959	0.00592423572929971	0.003294517201405799	0.0036744044547201344	0.001982944044754587	0.006241168597342355	0.0019253012642706376	0.0018858734126412104	0.005052244906281502	0.01496815843556656	0.01084767466122619	0.0047658355192865005	0.06793621970359402	0.0020915651585412657	0.0015880765115802186	0.0034324656630796585	0.0026828841254727064	0.0023768692710242254	0.0025590686244785625	0.0024648036702857386	0.011280494125885051	0.0025883759609574	0.05279823735160681	0.004875305024886418	0.004640536103656339	0.00699031007642508	0.005823473363741545	0.005610748309383549	0.009374483713928704	0.0019404858368378183	0.04537509815570635	0.004448403567169212	0.005108339456910589	0.0029747312542063786	0.004418749712753409	0.006654541554877306	0.010807075055332491	0.016623487451495104	0.0020422087098484077	0.05614315228266764	0.003282349609245267
ptsH	0.006735764475667959	0.004549778913800149	0.026627344751727674	0.005504049191161189	0.016002928513469985	0.0018644200863277094	0.0034131279139295633	0.0018138885730405766	0.0029796625117214912	0.004320878933676633	0.0046338694546765955	0.0025939514691507037	0.006849380059118326	0.010733718336024212	0.003813752534074209	0.022114214023892763	0.0037809854185117783	0.012510849596978572	0.013584412429763734	0.0024495358870613862	0.013954505558214815	0.006034039286984674	0.004556762101953065	0.003617702266421267	0.01417613592276484	0.003836784832937127	0.0017168538157561518	0.03488671979728486	0.005311937624108825	0.0034564977470882222	0.010203525808656098	0.008644444274886833	0.019970916932541497	0.015228166117440135	0.010827340670019704	0.03226760380799538	0.002251527253705856	0.04440055520590897	0.0037638441647155664	0.00627965341714516	0.0053408060274697505	0.044808221016939494	0.005443405075721984	0.002709655686867019	0.009902365211163002	0.0017338916369947282	0.0047020904548462725	0.014142166369444514	0.0033154825460686185	0.002454444196905384	0.010573991118075112	0.002647847751329641	0.021059791900587335	0.004099585337403931	0.001647657165945091	0.0022569463596836484	0.0054614181821670185	0.00896311645852628	0.02765073155907154	0.021104318797002603	0.002928885566108061	0.008109573599475449	0.0030793582677568045	0.0059602887564346365	0.008060231904426281	0.0024277178855648318	0.001295057576439088	0.0031207367149763106	0.0051923719881654526	0.011081155286979507	0.010343302441185713	0.03643014294070041	0.026901771830331246	0.002585805465650225	0.018545728048335458	0.002462342001328055	0.0028290861629456546	0.0031009009149687516	0.0038872414687055553	0.0038410920824048012	0.010250901899056586	0.0325840388411204	0.016701098587829234	0.0018609870671844856	0.017956724444214617	0.0027465567575619284	0.0031884906015276684	0.0032063201005730273	0.010487307473274076	0.03627988804891129	0.0035703124947300126	0.005799725971145331	0.002815058273305464	0.002411700227407008	0.0075373053745282515	0.0027830545185265555	0.013996673084547401	0.006265974970358621	0.03864317748766454	0.016451950341134017
manY	0.005810909281344783	0.03274356623883131	0.002122523920535502	0.0031117531744708476	0.003449510014433957	0.020236903037135278	0.0058878498079761	0.003423780445962662	0.0035334665501769876	0.005345844208572119	0.00842968400894228	0.004705598267396054	0.0064209696104091645	0.0037168845108435954	0.004582558632718581	0.003330879485404358	0.008718147549651738	0.0068733347987782285	0.004272358035246176	0.04169189941833368	0.004619015154882213	0.004589176759405256	0.0027791857729737727	0.006616146064263012	0.002727414542668137	0.005683210593070056	0.004737670393431903	0.004251745150264965	0.0634290958666406	0.008006567442379067	0.0019540766860664236	0.004027700714157644	0.006479381473852713	0.0078030178458729175	0.004611803255545629	0.00655365973383847	0.023169465458060097	0.0034510283305745626	0.0050233917588853325	0.005074709778141933	0.005869543531560851	0.006104025161183594	0.004826530047949331	0.0034038795549867283	0.007675356755680408	0.004187504103111053	0.0030950968603388647	0.005170633716943844	0.0034716216480357343	0.07608505771023813	0.004297467787831146	0.00547709106720617	0.003766375663915605	0.003301193240403123	0.0030565715206438003	0.003009065989893763	0.002776594150561158	0.014526079524014184	0.06695744938620775	0.0024390499446397007	0.0023324433377700576	0.004065690096106078	0.0038617737058927164	0.006951210096306186	0.006345807820195485	0.0997561122861466	0.07647684290794601	0.003710701801187282	0.008755342127036745	0.004825744260770827	0.019594007258398723	0.002028485402604753	0.001888186685651634	0.004005467300696901	0.005236942862030853	0.003325103661940809	0.006011021518291736	0.023634833328178343	0.002586381771128538	0.003093237150189849	0.014724178423472945	0.010691935383536334	0.007043518378807989	0.005167055107878665	0.003861500524895036	0.0036825268952055583	0.0023611393632630875	0.007550034657283878	0.005657245783042458	0.003631805905853942	0.007405411525480488	0.00482845091635001	0.005446568101422046	0.00321214008830896	0.01745567122020672	0.003691108340768445	0.004769271761013258	0.004491476465328678	0.008962219840600713	0.003389334801327738
manX	0.011592377489766641	0.006037962014347568	0.00799351126535436	0.008640911539558043	0.005761944874075864	0.004949011977909726	0.010272654633786025	0.003765781049691733	0.004252580206380166	0.005172329568851571	0.009921538890540375	0.0030276625713756594	0.007221967457748275	0.011560634531377026	0.007526955400142963	0.011265517899564844	0.013053784017367035	0.00943195387107227	0.005014610272150614	0.004698001389597105	0.01077259318834461	0.004575503469827178	0.005171179254167189	0.011425421927362973	0.006205594494818674	0.016152816004031345	0.009107574601187426	0.006882123529954527	0.004476266745950489	0.007073924117198476	0.007335580118108134	0.012403492263619599	0.007939676510533629	0.02117555211187338	0.005691782136018403	0.012086601587041087	0.005929451455448761	0.008862748654276671	0.007009870283574961	0.00276699329863777	0.004800903854425989	0.011846755858191194	0.011501989820282535	0.01849297416190213	0.0064444655422212765	0.006182353444153775	0.015831262583787187	0.03362534415989797	0.005201589106510753	0.006208065277808276	0.007451998433531389	0.024891343083967916	0.00806965394408193	0.05571775960712085	0.014901518227869184	0.017566926461107555	0.005503273979478674	0.0061190199813668305	0.009704520064162387	0.013520927123098088	0.025965324666639672	0.009192048889613039	0.006072541665447559	0.007611415554238722	0.0054757886788030586	0.005594138624942445	0.004235034799010895	0.004459042066017898	0.013964219021072076	0.009793269749802293	0.0038337817661344264	0.013086996533073336	0.0067525238054924	0.004472242878002234	0.015832264509179513	0.016290430718337256	0.0033419652889098692	0.007117895758699465	0.008812978508492633	0.02331441322422372	0.008813855538831418	0.02312026864926205	0.009918154601542013	0.0033424749820848555	0.009295265792087708	0.0053109749988955604	0.0150968811795943	0.009157560935435445	0.008458827096660808	0.014086181214489825	0.004815835206027946	0.007701223297041599	0.005188769252619066	0.007837466073710624	0.012149042951791287	0.01110828853375687	0.009038472925364818	0.003451055940435893	0.016643425865448324	0.012458576871187831
manZ	0.007780740958412623	0.008618642954392889	0.0328128166324927	0.00473055278827078	0.035643129012733595	0.004399608057514053	0.006459316924907304	0.0016827388903568761	0.010208031493282605	0.015585785383064436	0.01177536261262673	0.002839376229233429	0.0072481472072862905	0.007721857617155708	0.006076214344807524	0.047355552054787926	0.002886007929142388	0.027709633830099348	0.027648585713712422	0.00902686378590592	0.012709744975421162	0.004345554978538083	0.015294066339533502	0.004511501318652423	0.02322502715432964	0.006993488840971979	0.0017972466724095093	0.035691719867414026	0.0025934395992285872	0.0038306481828744394	0.002827429972783733	0.014103506379073814	0.004662403003395918	0.003807083322088258	0.014300992661132224	0.002443106827239752	0.00795647832840721	0.037349098975074956	0.013169095858837786	0.002185911551920472	0.007095068353521847	0.01420993428160452	0.007461728951828956	0.0019961367081901137	0.038609097245143456	0.003046532925493363	0.006090548709669163	0.0014388413722326095	0.012766544151843287	0.0020463893606526666	0.08148292253710751	0.0026793134959270264	0.01769404595156557	0.0022238704391702798	0.0023692982297755035	0.0029558732803527023	0.003945680696710641	0.002324078293832005	0.006434175305038897	0.003730620225999399	0.0033575769662889123	0.010621427498715778	0.005629606832108109	0.0026195350755243564	0.0051398605337136275	0.002344227288484739	0.0023800082601520864	0.0036128234923882055	0.0017993815642598251	0.006259595915916445	0.00985192566458334	0.0015803886777982215	0.02989293784441181	0.01025812594989155	0.010299449674951711	0.006213328571572746	0.0022764468703468494	0.006866435916598221	0.004849818341983158	0.005779747122534414	0.00667397827316208	0.006059384405434533	0.007655325558864815	0.0019654137168712512	0.034507539852640774	0.003258503331076004	0.0026223468218011577	0.003933471048969045	0.03724212552114437	0.0028161779227832717	0.00450323831675658	0.0028290647270430586	0.0037367542894051124	0.0017692937255496693	0.002392932591879604	0.004551857166971771	0.009585706670663555	0.0047567887853380425	0.0011908207823616076	0.01370941868388731
nagC	0.0124079852858374	0.003284768986753029	0.036343750333640665	0.01046189165084612	0.03098529882438436	0.002718122817568893	0.008164125045209329	0.0027546188256786204	0.0031748429733818315	0.004733568553251418	0.017306767307778706	0.0027079561302595155	0.005503565688984175	0.009022792138097625	0.006376978519893406	0.05265181352872675	0.008662445225269363	0.015133858858876855	0.02177981196637496	0.002190187875867573	0.018548289396586745	0.008237292171105392	0.006938993137861351	0.00381182504135384	0.012028441420341365	0.022772909294949066	0.002267923925033442	0.013646158783165744	0.00367725779461809	0.00556107069249698	0.004898312137507851	0.0439337180083585	0.0027351700038496887	0.006289687518377882	0.0032102984960260283	0.003352419260995718	0.00642875850285348	0.0591422275008252	0.0108447171820331	0.004218600185646306	0.010097080790775493	0.006845103674625587	0.00602600202739864	0.0056012207140510575	0.024012117939064714	0.007858081015115486	0.01400780092536932	0.0031111875223157515	0.005181519710412037	0.003304613582549769	0.014492497597114008	0.005697051133207674	0.025430686414571475	0.004441668514992598	0.005064417497231731	0.0030305309703288538	0.008839896958810938	0.00386168770277459	0.0042171846399714505	0.003549052086287424	0.0036205257189908862	0.0020720612590888992	0.003733693106115245	0.0023144349803409466	0.003507223334406078	0.0052033109131197075	0.0029410012432169452	0.0029361496681948574	0.006586288928447522	0.004551665462639326	0.01233657656377672	0.004549849910596178	0.03702661431026294	0.004441226847262232	0.01822595739650896	0.0028190944922606496	0.0030926250536434364	0.006464087959275242	0.010012421688101101	0.004072928194851479	0.018086967385720566	0.0033561082192954217	0.0262622373340856	0.0032533815574102972	0.026884396090500053	0.011542013125428794	0.0022487684622932206	0.010781928385565819	0.019527055500902134	0.004317137339000755	0.00437075730279466	0.001895303419241515	0.006505129069127888	0.0034978804007858746	0.0027832681844303653	0.00423397862585617	0.004661526360835096	0.010217842946115377	0.0030833994866691014	0.028404561365206724
pfkA	0.0027244198996837113	0.0013551847324065327	0.001186799059328594	0.00223477652594499	0.0012226682488181892	0.004428711135711922	0.0040023772438354975	0.00249224299381353	0.0010205846431849627	0.001145707686401262	0.0061844123761177865	0.0009818356958484578	0.008149711280239487	0.012355561512857731	0.0025248052128753833	0.001359454795072246	0.002022647953166228	0.003526842686949991	0.0031173424924928754	0.0018938839803448152	0.0015980784989662238	0.009659133897985268	0.0017744580901352786	0.002945799444018229	0.002191394422806828	0.0012430890935368533	0.0016379768870598802	0.02568143455459403	0.001162055728761457	0.012123256797612328	0.01559580353975161	0.0010149362896595935	0.0473232073050257	0.022641210514589095	0.005167133762503006	0.05894309490680862	0.0032620647102474826	0.0026913309091393294	0.001358740817544461	0.0012446545994425256	0.004171915296929659	0.04927226888073743	0.008909652958136378	0.015306160310443963	0.0019015609903448706	0.004195083609604304	0.0010652044036930353	0.014587210429396825	0.0046625281604471035	0.0015097565013284639	0.0018151557957950671	0.0017962969833519218	0.0022095896416697274	0.007837184972002632	0.060233950476866936	0.003448966799800859	0.008396871020285385	0.010926133399064637	0.05700655067573921	0.040519691033601465	0.0026306834494319786	0.0014034122304588529	0.0017328878304809087	0.0028198482992807827	0.005752644846500421	0.0016403919511209792	0.0010860034405667295	0.002031228547549539	0.07907544285666263	0.009174763346611667	0.0019114212130221543	0.01839083467691584	0.0009397047617111732	0.005125428187125517	0.00521503986380444	0.0018534568021807266	0.003831351445257183	0.001993095638523541	0.00220896550838957	0.011573415491242746	0.0016966892713715957	0.04377048528010036	0.0063876839365802785	0.002241137668357337	0.008906102059738418	0.0058451042961524995	0.003811877176651267	0.0064264020051490464	0.0015160940706291524	0.0318538223341738	0.0010671179328251728	0.0021696798129039285	0.004130953106311999	0.010383995573882157	0.00224781898871423	0.004645540640956399	0.05802466654989748	0.0015110962885021388	0.057511076513659325	0.0025020788420841347
