"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0	0.1537061	0.6335197	0.7539416	0.0594898	0.3497147	0.2131354	0.5921947	0.7014879	0.6866503	0.4646035	0.0022622	0.4682788	0.6366385	0.6314493	0.7964482	0.0390842	0.7372331	0.0486633	0.7464975	0.4660504	0.7160306	0.0112496	0.0634697	0.3610238	0.0290612	0.8525361	0.5190593	0.0193234	0.3937894	0.7162965	0.5422507	0.0557878	0.2495319	0.4729171	0.2444578	0.6914875	0.0173420	0.4630301	0.5314033	0.6727100	0.0526702	0.6074120	0.6403724	0.0893685	0.7154832	0.6718411	0.0095731	0.5697557	0.5410305	0.6557199	0.5677345	0.4010391	0.7187468	0.6146404	0.5777564	0.7427682	0.5620347	0.1496705	0.4639611	0.4971165	0.0515598	0.3033043	0.4358777	0.0429124	0.5667325	0.5862738	0.5416087	0.0000067	0.6912610	0.0680332	0.0000465	0.8153413	0.7985840	0.0572963	0.6600066	0.2555006	0.5438815	0.3759806	0.0028085	0.0134215	0.0137761	0.1158762	0.7157247	0.5807267	0.7850327	0.3017435	0.6915952	0.2040813	0.0542077	0.0002722	0.6371482	0.3316916	0.0253457	0.3085199	0.4430329	0.7294684	0.7024400	0.7169588	0.0261316	0.2662199
100	0.0701288	0.6801482	0.5919513	0.2855225	0.3458526	0.0429132	0.1946734	0.3668848	0.7062614	0.1683375	0.0006084	0.4885639	0.6336600	0.6379972	0.5317936	0.0031195	0.7330470	0.0522214	0.6062655	0.6131534	0.6224511	0.0152388	0.0361466	0.0661536	0.0041020	0.6644180	0.5809933	0.0015876	0.4608900	0.7306977	0.6737455	0.0002610	0.2347534	0.3227136	0.1991061	0.7132829	0.0154634	0.4687617	0.6357258	0.6423875	0.5333477	0.6996802	0.5907068	0.1649258	0.6478197	0.7086230	0.0036475	0.4075329	0.6841467	0.3237045	0.7309367	0.5178287	0.7940189	0.7228602	0.3954300	0.5161749	0.4531057	0.2356896	0.4049835	0.5166020	0.0058869	0.3298748	0.3377483	0.0453033	0.5997302	0.5475248	0.4656881	0.0000044	0.5963677	0.3574573	0.0000373	0.7072826	0.6798179	0.0559790	0.3634127	0.2975692	0.4667276	0.4085653	0.0009245	0.2673007	0.0061727	0.1490991	0.3923983	0.5773739	0.6741075	0.2871386	0.6067606	0.2869806	0.0424300	0.0008530	0.8444547	0.5190194	0.0086686	0.3168485	0.4090350	0.5761659	0.5574677	0.6045348	0.0341736	0.2512750
200	0.0470029	0.6111529	0.5481015	0.1924643	0.3879956	0.0230855	0.1154617	0.4052828	0.7224451	0.1660411	0.0000959	0.4095262	0.7353311	0.7100084	0.7524996	0.0016323	0.6158871	0.0312069	0.7115335	0.5981723	0.8710280	0.0547594	0.0708690	0.0529691	0.0016714	0.6687997	0.6024184	0.0143380	0.5698536	0.7772774	0.6730228	0.0000217	0.2986420	0.3710678	0.2124058	0.6830466	0.0074311	0.4893540	0.6197786	0.6499954	0.6307201	0.6740747	0.5854541	0.2823883	0.7122510	0.6794839	0.0126821	0.2938923	0.5719294	0.2855730	0.3966317	0.7189141	0.6870142	0.7318905	0.3881938	0.4891248	0.5641721	0.1384914	0.4654545	0.5534849	0.0172094	0.3693982	0.3978022	0.0301373	0.6206088	0.5573361	0.4167631	0.0001260	0.6163710	0.3235901	0.0027038	0.7123577	0.6129255	0.0411103	0.3427320	0.3225546	0.2801120	0.2405574	0.0045425	0.3137182	0.0080060	0.0447080	0.5275906	0.6622600	0.5268908	0.3062439	0.6569001	0.2065176	0.0207137	0.0011685	0.7199760	0.3194922	0.0000023	0.3235307	0.3220780	0.5754164	0.7054863	0.6520096	0.0239822	0.2276557
300	0.0261723	0.5914595	0.7021983	0.2500104	0.4248157	0.0569734	0.0906848	0.4791605	0.5532749	0.1587332	0.0009775	0.3115053	0.6321290	0.7245742	0.8578833	0.0014047	0.6699243	0.0177145	0.7373167	0.6751327	0.5914289	0.0294706	0.0503889	0.0692127	0.0001700	0.7740306	0.5701611	0.0634788	0.3475964	0.7673994	0.5933526	0.0000054	0.2650176	0.3213292	0.1263277	0.6312837	0.0188494	0.4898891	0.5270670	0.6183564	0.7003120	0.7133261	0.7082233	0.3818507	0.6400313	0.6241995	0.0061882	0.2891366	0.6445564	0.4196698	0.6056784	0.4436055	0.6568524	0.7266235	0.4345763	0.6707115	0.4144462	0.1990751	0.4767627	0.6183693	0.0605176	0.3020855	0.5283020	0.0214625	0.5739169	0.5102672	0.5092968	0.0031865	0.7253741	0.3415832	0.0021356	0.6021537	0.6135763	0.0992662	0.2344475	0.2800718	0.3657157	0.1757981	0.0096735	0.1621192	0.0212353	0.1297524	0.6034728	0.6162261	0.2488079	0.3035667	0.7060001	0.2271258	0.0745352	0.0003313	0.6734859	0.3884808	0.0000000	0.3269474	0.4007141	0.5664738	0.4753227	0.6135645	0.0443410	0.2424541
400	0.0325462	0.6553735	0.6645369	0.2659239	0.4321811	0.0474198	0.1148065	0.6239323	0.6716252	0.1871754	0.0007059	0.2161003	0.6320814	0.7670296	0.6200569	0.0003376	0.6706315	0.0255625	0.6961636	0.6996368	0.5835006	0.0577873	0.0445415	0.0345470	0.0000571	0.7352895	0.5538821	0.0333428	0.4677104	0.7455842	0.7608490	0.0000099	0.2801819	0.3671977	0.1721332	0.6634409	0.0017131	0.4485192	0.5881550	0.5916288	0.5945833	0.6573453	0.6059613	0.3276597	0.7905826	0.6688193	0.0080649	0.3779444	0.5488364	0.3021844	0.5782158	0.5570381	0.5348646	0.7952211	0.3718916	0.5654606	0.6112044	0.0677419	0.4961549	0.4609547	0.0077698	0.3390212	0.4523293	0.0456745	0.4061469	0.5562791	0.4953710	0.0001215	0.5952957	0.3616477	0.0000000	0.7504178	0.6766089	0.0211379	0.3088362	0.2617056	0.2884265	0.2743787	0.0010222	0.2662777	0.0109326	0.2149430	0.5652121	0.5910132	0.5238187	0.2819589	0.5210626	0.2566537	0.0846969	0.0053598	0.6980347	0.5248389	0.0000035	0.3037246	0.3227154	0.5750418	0.6460115	0.7169486	0.0183577	0.2819102
500	0.0160504	0.6653466	0.5479168	0.2244650	0.4900170	0.0093680	0.1272480	0.6470647	0.7411458	0.1907501	0.0003110	0.2407234	0.6179697	0.6293438	0.6136770	0.0000902	0.6755936	0.0642443	0.6970193	0.6144222	0.7820463	0.0355000	0.0410638	0.0404335	0.0000950	0.7473831	0.5634060	0.0259739	0.4413919	0.6601200	0.6241479	0.0004941	0.2307875	0.3049087	0.1322670	0.7204851	0.0066934	0.4910146	0.5343474	0.6883779	0.5492963	0.5750284	0.5967369	0.4657118	0.6265451	0.5642055	0.0032859	0.3484330	0.5772230	0.3537756	0.4985826	0.5404605	0.6651659	0.7083986	0.3257804	0.6571084	0.4869425	0.0879315	0.4656169	0.5420677	0.0016755	0.2529268	0.4016365	0.0360891	0.5236427	0.5288309	0.4154936	0.0020895	0.6278879	0.3464622	0.0042373	0.7085489	0.6737978	0.0314297	0.3160491	0.2916638	0.3339566	0.1454505	0.0026318	0.4476189	0.0071109	0.2462094	0.5499437	0.5475764	0.3599552	0.3147272	0.6110774	0.2128924	0.1226528	0.0004281	0.7150774	0.6530474	0.0000585	0.2379178	0.3854223	0.6034960	0.6305156	0.7162436	0.0263795	0.2670651
600	0.0068188	0.6463268	0.7091220	0.0476216	0.3117925	0.0791419	0.3263137	0.5767954	0.6959989	0.3557100	0.0007698	0.3813080	0.5738611	0.7126548	0.7467711	0.0380688	0.5694843	0.0546905	0.5784156	0.4277320	0.6560115	0.0243332	0.0666049	0.3290141	0.0366473	0.6771661	0.5253707	0.0204039	0.3644901	0.6867727	0.6198546	0.0279332	0.1961544	0.3197433	0.1956372	0.7222735	0.0107148	0.5178284	0.6281654	0.5678314	0.2221269	0.6350413	0.6071741	0.1178717	0.5340385	0.7119097	0.0038573	0.5884696	0.5285353	0.5759798	0.5226426	0.4703028	0.7987458	0.6665213	0.6856580	0.4938338	0.5837096	0.0782519	0.4509145	0.5630213	0.0027435	0.3258296	0.4697448	0.0398896	0.4792377	0.5900527	0.4899322	0.0000928	0.6174160	0.1803141	0.0001246	0.6114933	0.5946976	0.0865103	0.6384042	0.2903178	0.3502983	0.1995862	0.0028511	0.2977732	0.0150252	0.2077904	0.7044489	0.6107387	0.6115547	0.3901227	0.6274718	0.2230155	0.0310807	0.0002286	0.6565115	0.7146982	0.0117537	0.3282884	0.4373159	0.6181143	0.6565553	0.5795336	0.0325613	0.2467103
700	0.0494403	0.6972176	0.6089184	0.0377603	0.3180716	0.6126504	0.7098713	0.4946986	0.6846294	0.5830550	0.0003313	0.4518272	0.6237739	0.6024217	0.5866559	0.0651938	0.6442747	0.0625809	0.7716759	0.4617224	0.6621936	0.0243623	0.0277610	0.3254824	0.0398178	0.5931501	0.6255413	0.0237179	0.4558445	0.6366584	0.5396631	0.0222091	0.3224305	0.3478939	0.1384394	0.6146928	0.0197031	0.5398744	0.5736483	0.6292785	0.0569708	0.6906970	0.7649028	0.0719451	0.6846166	0.8057609	0.0090399	0.6437535	0.5610533	0.6409966	0.4870532	0.3361399	0.6506821	0.6808287	0.6281501	0.5835348	0.5465034	0.0785659	0.5937975	0.5195538	0.0033663	0.2251508	0.4359880	0.0305882	0.6358691	0.5869246	0.4715039	0.0000316	0.6416933	0.0821816	0.0001184	0.6885474	0.7674679	0.0736844	0.6596563	0.1648204	0.3195312	0.2794207	0.0041598	0.0633248	0.0137155	0.2371365	0.7253681	0.5401933	0.5773531	0.3494509	0.6148058	0.2058220	0.0321304	0.0018610	0.6502599	0.6061821	0.0305054	0.3006382	0.3465961	0.6497803	0.6253749	0.6760827	0.0442314	0.2167457
800	0.1171283	0.7165158	0.7397449	0.0881152	0.3789447	0.5862019	0.7561878	0.3553244	0.5822466	0.6577707	0.0000641	0.7195112	0.5177458	0.6023853	0.7559958	0.0575606	0.6754081	0.0362479	0.5894863	0.5304911	0.5990549	0.0266806	0.0432039	0.3313987	0.0466813	0.6134024	0.5649987	0.0050851	0.4776649	0.6510380	0.5766325	0.0448222	0.3454998	0.3563013	0.2792457	0.6699169	0.0254006	0.5358255	0.4757374	0.8366614	0.0454436	0.6253063	0.7029414	0.1500888	0.6828233	0.6907092	0.0070318	0.6830951	0.5543496	0.6844749	0.5785089	0.3740246	0.6766659	0.6669861	0.5953087	0.5277792	0.6408928	0.1184504	0.4989813	0.5638230	0.0209114	0.2483020	0.4171605	0.0580062	0.5711615	0.5772021	0.6800443	0.0001574	0.6554461	0.0532554	0.0004731	0.6426131	0.7286494	0.0561168	0.6796203	0.2336935	0.4594167	0.3949448	0.0056561	0.1088645	0.0217885	0.1192063	0.5294377	0.6197140	0.6928038	0.2872956	0.6868809	0.0500405	0.0631171	0.0000000	0.7476062	0.5536239	0.0082216	0.3258131	0.4082922	0.5680657	0.5346557	0.5804809	0.0260179	0.3447685
900	0.1595826	0.7131331	0.5300282	0.0567276	0.3524699	0.2610288	0.6283969	0.5214865	0.7209886	0.5303092	0.0002080	0.5802770	0.5933767	0.5983377	0.5605134	0.0843424	0.7976128	0.0511020	0.6622169	0.4672457	0.5397323	0.0161788	0.0660763	0.3806903	0.0373327	0.5675903	0.5206428	0.0196228	0.5071234	0.6353439	0.7604353	0.0209501	0.2626996	0.3278973	0.2581132	0.6862871	0.0148036	0.4867113	0.5545183	0.8024598	0.0436671	0.6118148	0.7408639	0.1014035	0.6736200	0.6519675	0.0026030	0.5959823	0.4271108	0.5924787	0.4874552	0.3891094	0.8753296	0.6897427	0.7247875	0.6164292	0.5863472	0.0406784	0.4755209	0.5616517	0.0492046	0.2351451	0.4567181	0.0305153	0.5463064	0.4465176	0.6411942	0.0000502	0.7478910	0.1205820	0.0005739	0.7070292	0.7157851	0.0698222	0.7545903	0.2576770	0.3598692	0.3832631	0.0007986	0.0204632	0.0137345	0.0718297	0.7029400	0.6620376	0.6584646	0.3292333	0.5597021	0.1074519	0.0642743	0.0004362	0.5683034	0.2720818	0.0076394	0.3617330	0.4416347	0.5356880	0.6526082	0.5706969	0.0597371	0.3136660
1000	0.1799233	0.6570607	0.6837240	0.1005586	0.4161718	0.2378078	0.6159155	0.5698066	0.7241873	0.4351168	0.0013654	0.5485630	0.6770991	0.5965423	0.6717592	0.0469454	0.7206718	0.0483007	0.5291098	0.3700084	0.7442791	0.0392443	0.0336887	0.3328322	0.0323889	0.6031236	0.5322396	0.0210954	0.4511175	0.8474606	0.8055505	0.0532097	0.2018670	0.3390432	0.2473796	0.5919771	0.0309549	0.5714327	0.5480098	0.6082777	0.0303321	0.7880404	0.6439329	0.1243150	0.6627702	0.7794089	0.0016078	0.6216091	0.4242789	0.5363317	0.5651714	0.4072417	0.7019427	0.6528178	0.5778019	0.6034568	0.5410633	0.1411066	0.3873385	0.4466979	0.0504797	0.2961408	0.4641789	0.0309568	0.5704222	0.5318948	0.4986785	0.0001644	0.6430763	0.1027897	0.0002169	0.6862050	0.6054437	0.0469338	0.7779618	0.2668494	0.4474825	0.3433043	0.0049791	0.0714530	0.0122084	0.3420544	0.6051970	0.5647197	0.7146229	0.2748239	0.6168705	0.1418640	0.0527233	0.0007409	0.7509508	0.3702418	0.0084743	0.2303109	0.4112164	0.5164145	0.6642891	0.7606781	0.0419155	0.3209018

0	0.1755839	0.6773559	0.6949844	0.0781299	0.4327015	0.2026428	0.5642150	0.5286881	0.6928518	0.4359802	0.0011555	0.6218309	0.5795686	0.6529035	0.7905621	0.0619524	0.7343196	0.0603390	0.7235526	0.4470894	0.7224695	0.0248079	0.0444485	0.3569629	0.0740903	0.7481187	0.5332387	0.0272693	0.3726476	0.5430076	0.5949931	0.0661484	0.2762269	0.3546338	0.1818172	0.6133090	0.0074701	0.5383098	0.5401452	0.5970787	0.0545740	0.5513505	0.5603327	0.0734702	0.6944022	0.6964183	0.0235510	0.5929035	0.5934613	0.6163909	0.6176473	0.4201499	0.7000404	0.6339046	0.6425547	0.5559605	0.5531903	0.1461730	0.4982919	0.5295578	0.0662303	0.3380493	0.4266445	0.0375362	0.5206664	0.5781011	0.5111044	0.0000310	0.7618580	0.1111253	0.0001086	0.6307429	0.6249921	0.0583538	0.6442071	0.2167166	0.4384021	0.3351326	0.0005693	0.0183175	0.0159945	0.1350515	0.7737281	0.6941350	0.6861234	0.4122078	0.6488694	0.2540468	0.0359354	0.0009865	0.6578011	0.3759364	0.0079808	0.3169343	0.4659732	0.7372190	0.6085993	0.6817733	0.0322167	0.2677672
100	0.1304031	0.6676912	0.4914298	0.1050485	0.2193292	0.0700925	0.1535381	0.5898267	0.8179608	0.4877241	0.0010490	0.4553059	0.6506421	0.6291000	0.6479032	0.0548873	0.6535936	0.0357782	0.6456821	0.6166566	0.8226457	0.0529728	0.3729477	0.3851394	0.0527577	0.6042589	0.6778345	0.0057016	0.4530605	0.5401522	0.5742104	0.0517684	0.2454890	0.3380398	0.0221316	0.8121900	0.0058982	0.4949949	0.7613883	0.6137065	0.2479440	0.6012633	0.7471137	0.1380347	0.6409501	0.8636043	0.0266186	0.6206952	0.5540769	0.1748454	0.4490385	0.1507179	0.7439138	0.7061614	0.6333925	0.7428892	0.4846179	0.2883299	0.4004444	0.5487735	0.0364664	0.6057347	0.4312854	0.0001981	0.3142730	0.5507224	0.6161313	0.1129706	0.6815524	0.2017087	0.0009062	0.5858316	0.6744456	0.0850412	0.1026117	0.4067500	0.1813390	0.3112048	0.2739022	0.2430270	0.0216017	0.0690491	0.7299534	0.6465808	0.6128110	0.2802743	0.5893195	0.1131486	0.0000122	0.1322205	0.6089367	0.3353118	0.0000208	0.2899389	0.3440302	0.3624620	0.6028038	0.6561947	0.0254944	0.3432551
200	0.0530160	0.7387965	0.3844432	0.0741394	0.2762541	0.1856450	0.1435744	0.6103402	0.6451151	0.4216623	0.0002397	0.5002753	0.6555521	0.6162374	0.6862768	0.0763828	0.2423265	0.0477689	0.6655488	0.3741582	0.6118809	0.0229796	0.3638051	0.2992185	0.0300144	0.7903995	0.7854080	0.0098161	0.4508204	0.6653595	0.6269148	0.0367422	0.2870166	0.3953851	0.0099248	0.7163673	0.0282017	0.2396969	0.6810016	0.7126009	0.2706137	0.7085508	0.7219433	0.1185193	0.6892742	0.7138278	0.0393250	0.5402062	0.4493606	0.1623252	0.7524180	0.2468872	0.7128181	0.7219909	0.6778854	0.7566412	0.3319261	0.2790340	0.4261066	0.5058177	0.1855580	0.6484007	0.4148146	0.0004706	0.1455287	0.7455639	0.6402915	0.0689694	0.6979656	0.2238068	0.0000000	0.7184255	0.7078972	0.0439801	0.0533147	0.7071185	0.2260267	0.3210204	0.2607835	0.5314109	0.0374815	0.0081280	0.7828031	0.7294445	0.3251547	0.2912361	0.4470080	0.2454190	0.0007785	0.1508741	0.6005197	0.3150971	0.0000000	0.2818652	0.3851519	0.3465618	0.6464875	0.7267943	0.0193142	0.2742962
300	0.0029778	0.7894660	0.5632705	0.0624382	0.3389799	0.2581756	0.2172227	0.4711470	0.6468862	0.4611748	0.0005219	0.5743002	0.6767021	0.5781582	0.6815586	0.0689436	0.0396457	0.0346878	0.6999713	0.1665045	0.5926398	0.0308720	0.4011903	0.3604989	0.0163299	0.6887761	0.6627147	0.0134106	0.4016571	0.6759776	0.4834850	0.0339286	0.2626255	0.3154054	0.0660308	0.6039625	0.0115049	0.1783883	0.7015705	0.6711637	0.2397258	0.7389797	0.6823942	0.1578290	0.8277866	0.6382391	0.1186231	0.5649328	0.4380846	0.1400087	0.6865718	0.2031117	0.6046895	0.7016598	0.6183108	0.6700588	0.2612180	0.1819261	0.3811201	0.5016098	0.2244390	0.5549627	0.4662572	0.0001855	0.1033183	0.6565130	0.5050771	0.0981060	0.6179685	0.1455309	0.0011821	0.5832411	0.7433889	0.0617641	0.0314913	0.6213841	0.1899739	0.3144171	0.2376107	0.6791133	0.0432053	0.0241530	0.5766616	0.6692765	0.5225617	0.3659343	0.4664029	0.0951989	0.0002953	0.1134051	0.5578806	0.2782515	0.0000088	0.2920730	0.5060696	0.2675239	0.6229523	0.7299331	0.0287852	0.2668187
400	0.0000000	0.5726691	0.4891855	0.0208508	0.4048707	0.3749462	0.1448810	0.4094803	0.6817248	0.4810696	0.0002033	0.5798714	0.6447687	0.5437391	0.6657624	0.0944859	0.0752497	0.0418446	0.5990271	0.1052559	0.5670678	0.0339091	0.3363930	0.3545112	0.0775506	0.6734617	0.5631654	0.0544948	0.3075050	0.7302694	0.5232702	0.0403281	0.1362795	0.3346103	0.0292159	0.7564648	0.0153508	0.3154558	0.6312425	0.5939634	0.2898362	0.5850602	0.8478056	0.2667107	0.6713230	0.8545539	0.1109864	0.5160406	0.5119968	0.1538804	0.5802023	0.2548501	0.6472833	0.6924270	0.6594666	0.5679288	0.3386135	0.1662849	0.4278560	0.5095225	0.1214285	0.4813496	0.4956080	0.0000000	0.0710881	0.6333151	0.3364478	0.0603657	0.6160836	0.3173962	0.0013506	0.5709523	0.8308851	0.0405474	0.0887709	0.4800531	0.1967989	0.5893101	0.2007776	0.5653575	0.0544404	0.0467452	0.5915652	0.6279939	0.7592008	0.2911464	0.4292546	0.0269799	0.0000545	0.0867974	0.5219258	0.2499904	0.0007811	0.2262710	0.4217446	0.3627300	0.6146819	0.5954316	0.0401722	0.2162980
500	0.0000000	0.6452939	0.4606229	0.0033492	0.3805531	0.6381014	0.1321810	0.5165175	0.5743170	0.5275454	0.0000000	0.5874878	0.6734690	0.5512417	0.3591528	0.0609945	0.1217009	0.0665223	0.5215457	0.0432454	0.5312690	0.0287217	0.4251777	0.3889957	0.0590922	0.7090724	0.5337404	0.0306791	0.3148203	0.7276511	0.4648345	0.0238267	0.1444307	0.2620854	0.0140830	0.5900416	0.0140689	0.2208952	0.6248708	0.5948864	0.3742792	0.6856548	0.6303732	0.2809298	0.6448887	0.7562349	0.1907814	0.6154521	0.5488625	0.2259012	0.7942352	0.2642685	0.5886880	0.6371591	0.6811990	0.6372392	0.2541674	0.2495841	0.4210366	0.5329075	0.1042206	0.7020948	0.4235155	0.0003026	0.0937028	0.5938293	0.4256722	0.0882680	0.6116068	0.2974028	0.0002649	0.7004591	0.6809452	0.0656780	0.0277590	0.5754011	0.2053445	0.3521482	0.2622820	0.8225369	0.1298650	0.0846980	0.6122801	0.5416239	0.7453759	0.3264933	0.5014795	0.0693212	0.0000000	0.0838197	0.7437112	0.2820456	0.0000525	0.2691502	0.3896118	0.4962111	0.5211386	0.7099859	0.0228981	0.2603860
600	0.0009533	0.7053017	0.6530374	0.0008754	0.3931291	0.5932032	0.6424995	0.2694792	0.7431860	0.6851850	0.0001455	0.6550227	0.7847779	0.5997665	0.6466960	0.0564012	0.6999737	0.0405843	0.5716218	0.2821692	0.6358990	0.0426451	0.1245472	0.3768449	0.0618769	0.6239513	0.0981465	0.1021966	0.3855166	0.7796996	0.6236367	0.0639837	0.0096126	0.1636382	0.1794867	0.5138035	0.0068674	0.3515069	0.5939389	0.7508373	0.0681863	0.7217191	0.6472847	0.1752713	0.6364744	0.6862931	0.0278620	0.4736458	0.4165953	0.5723122	0.5884064	0.2673061	0.7691151	0.6606531	0.6485991	0.5293701	0.4945645	0.2138344	0.3684792	0.5354974	0.0216471	0.4125319	0.4159529	0.0143740	0.6454101	0.6180791	0.4448506	0.0058515	0.7102966	0.1605628	0.0003430	0.5435723	0.7713285	0.0591265	0.5655553	0.3973338	0.2899465	0.3898158	0.0111537	0.7132575	0.0965999	0.3143016	0.5006000	0.5071170	0.5926021	0.2642572	0.5397207	0.0158542	0.0418488	0.0131210	0.6298709	0.4015186	0.0174564	0.3169439	0.4697896	0.6078610	0.5612034	0.6668871	0.0216105	0.3027774
700	0.0029613	0.6091635	0.6382791	0.0017940	0.3850154	0.6458682	0.5916563	0.2322975	0.7231832	0.6395652	0.0006194	0.5896975	0.7384763	0.5109965	0.6783639	0.0834792	0.7964523	0.0395449	0.7226942	0.4795488	0.6835310	0.0329410	0.0706936	0.3448956	0.0424752	0.7286129	0.3090386	0.0759966	0.3191939	0.6715970	0.6740941	0.0693274	0.0178041	0.1148787	0.3028909	0.3846334	0.0054961	0.4374814	0.6065187	0.6674414	0.0358193	0.6394931	0.7263165	0.0725359	0.6545272	0.6454405	0.0025335	0.5292816	0.5275815	0.7135451	0.4492819	0.3280501	0.6808489	0.6764005	0.7122004	0.5463024	0.6428437	0.0880266	0.3791868	0.4501414	0.0095112	0.3012844	0.4600627	0.0983035	0.5575123	0.5952717	0.5964195	0.0016128	0.7113086	0.1008533	0.0000208	0.6596518	0.6752086	0.0758650	0.6513943	0.3394889	0.4058673	0.3797279	0.0026236	0.5988189	0.0311524	0.3254205	0.3263366	0.6505245	0.5854880	0.2946544	0.5655892	0.0834802	0.0270886	0.0096824	0.6055097	0.7579900	0.0290136	0.3146722	0.3425840	0.5869924	0.6722537	0.6272478	0.0246554	0.2531654
800	0.0108673	0.6647605	0.7469568	0.0105751	0.3832012	0.6245712	0.7182468	0.5692994	0.6469649	0.5922954	0.0036696	0.6277895	0.7273767	0.6370588	0.6493178	0.0753771	0.5903514	0.0488001	0.5412219	0.4641274	0.7283254	0.0372333	0.0863650	0.3960017	0.0422473	0.7050507	0.5363410	0.0574863	0.3700794	0.6057507	0.6310577	0.0274487	0.0335093	0.1210972	0.3712314	0.4892836	0.0191734	0.5691711	0.5175402	0.7553552	0.0659205	0.5203721	0.6299973	0.1513259	0.6864053	0.7234629	0.0005120	0.6063597	0.4410428	0.6213396	0.5094614	0.4600672	0.5765018	0.7222786	0.6725666	0.5303938	0.5674487	0.1633863	0.4492568	0.5558224	0.0145976	0.2525477	0.4921734	0.0096479	0.6462980	0.7458665	0.5124203	0.0021418	0.6100713	0.0536180	0.0001706	0.6943446	0.5903996	0.0419207	0.7278657	0.3212374	0.4385123	0.3327779	0.0096631	0.2193675	0.0234757	0.4025699	0.3890357	0.6573330	0.5882050	0.3491129	0.6126747	0.1788844	0.0622619	0.0112688	0.7162063	0.7100044	0.0125416	0.3599248	0.4162662	0.5689203	0.4727008	0.6428818	0.0366243	0.2024402
900	0.1027140	0.6170594	0.6251264	0.0484190	0.4068790	0.5567295	0.6247754	0.5001547	0.5944859	0.5831334	0.0003288	0.4558617	0.6496537	0.6468478	0.7024278	0.0773692	0.6131137	0.0305329	0.7045018	0.4936509	0.6403675	0.0352653	0.0373920	0.3282780	0.0219707	0.6349869	0.5521027	0.0272848	0.4676972	0.7703021	0.6253957	0.0620976	0.2730901	0.2689238	0.3015563	0.6533510	0.0189562	0.4858042	0.5763715	0.7159198	0.0728985	0.6909055	0.6163112	0.0734493	0.6153334	0.6285549	0.0026881	0.6624950	0.4861331	0.5717000	0.4699558	0.3367916	0.6463111	0.6322540	0.5955375	0.5461920	0.5906445	0.1094872	0.4581748	0.4888191	0.0061692	0.2836925	0.4967849	0.0097659	0.5635327	0.5096253	0.6351178	0.0041558	0.7227678	0.1237197	0.0001831	0.6989735	0.7153284	0.0807626	0.8075078	0.3671028	0.3735080	0.2876380	0.0017632	0.0699094	0.0163968	0.2802750	0.5823288	0.5323826	0.8098096	0.3960446	0.6606412	0.1082695	0.0402787	0.0003768	0.6700860	0.6473748	0.0287808	0.3665626	0.3964285	0.6546698	0.6209716	0.6199418	0.0273644	0.2454893
1000	0.1761177	0.6910242	0.8170580	0.0841628	0.3682269	0.4038660	0.6514811	0.5779360	0.7105245	0.4401562	0.0001125	0.6200404	0.6409794	0.4723625	0.7483660	0.0535277	0.6567360	0.0320857	0.6328171	0.4178805	0.6574625	0.0237832	0.0345773	0.3571850	0.0429186	0.6254083	0.6051603	0.0155798	0.5375987	0.6856053	0.5516435	0.0226085	0.2057735	0.3568657	0.2359874	0.7096691	0.0084272	0.4425600	0.5673256	0.6226547	0.0518190	0.6656890	0.5627413	0.1095869	0.7393117	0.6061764	0.0004568	0.5784195	0.3953821	0.5738594	0.6072479	0.4274918	0.6262409	0.5928919	0.6917090	0.5973693	0.5911399	0.0535912	0.5368296	0.4930160	0.0038700	0.2628378	0.3622279	0.0249466	0.7238788	0.5091755	0.6970686	0.0001305	0.6438792	0.0911581	0.0001363	0.7299069	0.6731463	0.1083022	0.6022493	0.2356775	0.5273438	0.5367132	0.0008723	0.0209818	0.0079180	0.1347451	0.6861172	0.5824093	0.5605507	0.3018982	0.6023181	0.0204200	0.0252439	0.0020079	0.7199206	0.6598464	0.0086105	0.4119444	0.4003184	0.5963423	0.6117009	0.7627572	0.0280878	0.2823051

